0RB0LC_1LC1RB_1RD1LA_1LC0RC	FAIL	fwd:lc=32,part=0,rc=2,s0=0 mir:lc=23,part=216,rc=31,s0=64
0RB0LC_1LC1RB_1RD1LA_1LC1LA	FAIL	fwd:lc=26,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=25,s0=64
0RB0LC_1LC1RB_1RD1LA_1LC1LB	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=26,s0=64
0RB0LC_1LC1RB_1RD1LA_1LC1LC	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=26,s0=64
0RB0LC_1LC1RB_1RD1LA_1LC1RB	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=26,s0=64
0RB0LC_1LC1RB_1RD1LA_1LC1RC	FAIL	fwd:lc=27,part=0,rc=3,s0=0 mir:lc=21,part=196,rc=26,s0=64
0RB0LC_1LC1RB_1RD1LA_1LC1RD	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=20,part=180,rc=26,s0=64
0RB0LC_1LC1RB_1RD1LA_1LD0RC	FAIL	fwd:lc=21,part=0,rc=2,s0=0 mir:lc=23,part=150,rc=21,s0=0
0RB0LC_1LC1RB_1RD1LA_1LD1LA	FAIL	fwd:lc=28,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=27,s0=64
0RB0LC_1LC1RB_1RD1LA_1LD1LB	FAIL	fwd:lc=29,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=29,s0=64
0RB0LC_1LC1RB_1RD1LA_1LD1RB	FAIL	fwd:lc=28,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=27,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB0LA	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB0LB	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB0LC	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB0LD	FAIL	fwd:lc=31,part=0,rc=0,s0=0 mir:lc=18,part=246,rc=30,s0=104
0RB0LC_1LC1RB_1RD1LA_1RB0RC	FAIL	fwd:lc=25,part=3,rc=2,s0=0 mir:lc=23,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB0RD	FAIL	fwd:lc=25,part=0,rc=1,s0=0 mir:lc=19,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB1LA	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB1LB	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB1LC	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB1LD	FAIL	fwd:lc=28,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1RB1RB	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
