machine	theorem	file	tier	method	n	t	contexts
1RB1LA_1LC0RB_1LD1LA_0LC0RA	nqh_1RB1LA_1LC0RB_1LD1LA_0LC0RA	theories/Machines/ListCStage3/LCS3_fuel_07.v	R_NeverQH	fuel	2	0	85
1RB1LA_1LC0RB_1LD1RC_0LC0LA	nqh_1RB1LA_1LC0RB_1LD1RC_0LC0LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	115
1RB1LA_1LC0RB_1LD1RC_0LC0RA	nqh_1RB1LA_1LC0RB_1LD1RC_0LC0RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	107
1RB1LA_1LC0RD_0LC1RD_1RA0RB	nqh_1RB1LA_1LC0RD_0LC1RD_1RA0RB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	223
1RB1LA_1LC0RD_1LC0RA_0RB0LB	nqh_1RB1LA_1LC0RD_1LC0RA_0RB0LB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	53
1RB1LA_1LC0RD_1LC0RA_0RB0LC	nqh_1RB1LA_1LC0RD_1LC0RA_0RB0LC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	57
1RB1LA_1LC1LD_0RC1RA_1RC0LD	nqh_1RB1LA_1LC1LD_0RC1RA_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	173
1RB1LA_1LC1RD_1LA0LC_0RD1LC	nqh_1RB1LA_1LC1RD_1LA0LC_0RD1LC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	97
1RB1LA_1RC0RC_0LD0RB_1LD0LA	nqh_1RB1LA_1RC0RC_0LD0RB_1LD0LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	243
1RB1LA_1RC1LB_1LD0RC_0LD0RA	nqh_1RB1LA_1RC1LB_1LD0RC_0LD0RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	171
1RB1LA_1RC1RD_1LA0LC_0RD1LC	nqh_1RB1LA_1RC1RD_1LA0LC_0RD1LC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	99
1RB1LB_0LB1LC_1RD0RD_1LA0RC	nqh_1RB1LB_0LB1LC_1RD0RD_1LA0RC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	8	0	11234
1RB1LB_0LB1RC_1LD0RC_0LB1RA	nqh_1RB1LB_0LB1RC_1LD0RC_0LB1RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	77
1RB1LB_0LB1RC_1LD0RC_0RA0LD	nqh_1RB1LB_0LB1RC_1LD0RC_0RA0LD	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	187
1RB1LB_0LB1RC_1LD0RC_0RA1RA	nqh_1RB1LB_0LB1RC_1LD0RC_0RA1RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	97
1RB1LB_0LB1RC_1LD0RC_0RA1RC	nqh_1RB1LB_0LB1RC_1LD0RC_0RA1RC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	85
1RB1LB_0LB1RC_1LD0RC_1LB1RA	nqh_1RB1LB_0LB1RC_1LD0RC_1LB1RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	76
1RB1LB_0LB1RC_1RD0RC_0LA1LA	nqh_1RB1LB_0LB1RC_1RD0RC_0LA1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	130
1RB1LB_0LB1RC_1RD0RC_0LA1LC	nqh_1RB1LB_0LB1RC_1RD0RC_0LA1LC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	104
1RB1LB_0LB1RC_1RD0RD_1LA0RC	nqh_1RB1LB_0LB1RC_1RD0RD_1LA0RC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	171
1RB1LB_0RC1RB_1LD0RB_0LD1LA	nqh_1RB1LB_0RC1RB_1LD0RB_0LD1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	177
1RB1LB_0RC1RC_1LD0RB_0LD1LA	nqh_1RB1LB_0RC1RC_1LD0RB_0LD1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	191
1RB1LB_1LA0LC_1RD0LC_0RD1LB	nqh_1RB1LB_1LA0LC_1RD0LC_0RD1LB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	145
1RB1LB_1LA0RC_1LD0RC_0LD0RB	nqh_1RB1LB_1LA0RC_1LD0RC_0LD0RB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	64	44
1RB1LB_1LA1LC_1RD0LC_0RD0RA	nqh_1RB1LB_1LA1LC_1RD0LC_0RD0RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	181
1RB1LB_1LA1LC_1RD0LC_0RD1LA	nqh_1RB1LB_1LA1LC_1RD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	117
1RB1LB_1LA1LC_1RD0LC_0RD1RA	nqh_1RB1LB_1LA1LC_1RD0LC_0RD1RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	157
1RB1LB_1LA1RC_0RC1LD_1LA0LD	nqh_1RB1LB_1LA1RC_0RC1LD_1LA0LD	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	129
1RB1LB_1LA1RC_1LD0RC_0LD1RA	nqh_1RB1LB_1LA1RC_1LD0RC_0LD1RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	137
1RB1LB_1LB1LC_1RD0LC_0RD1RA	nqh_1RB1LB_1LB1LC_1RD0LC_0RD1RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	137
1RB1LB_1LC1LD_0RC1RA_1RC0LD	nqh_1RB1LB_1LC1LD_0RC1RA_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	149
1RB1LB_1LC1RD_0LB1RA_1LC0RD	nqh_1RB1LB_1LC1RD_0LB1RA_1LC0RD	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	71
1RB1LB_1RC0LA_0RD0RC_1LD1LA	nqh_1RB1LB_1RC0LA_0RD0RC_1LD1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	223
1RB1LB_1RC0LB_0LA1RD_0RD0LA	nqh_1RB1LB_1RC0LB_0LA1RD_0RD0LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	107
1RB1LB_1RC0LB_1LC1RD_0RD0LA	nqh_1RB1LB_1RC0LB_1LC1RD_0RD0LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	120
1RB1LB_1RC1LA_1LD0RC_0LD0RB	nqh_1RB1LB_1RC1LA_1LD0RC_0LD0RB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	101
1RB1LB_1RC1RD_1LA0LC_0RD1LA	nqh_1RB1LB_1RC1RD_1LA0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	3	0	160
1RB1LB_1RC1RD_1LD0LC_0RD1LA	nqh_1RB1LB_1RC1RD_1LD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	3	0	163
1RB1LC_0LA---_1RD0LC_0RD0RB	nqh_1RB1LC_0LAXXX_1RD0LC_0RD0RB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	92
1RB1LC_0LA---_1RD0LC_0RD1RB	nqh_1RB1LC_0LAXXX_1RD0LC_0RD1RB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	71
1RB1LC_0LA1LD_0RC1LA_1RC0LD	nqh_1RB1LC_0LA1LD_0RC1LA_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	79
1RB1LC_0LA1RC_0RC1LD_1LA0LD	nqh_1RB1LC_0LA1RC_0RC1LD_1LA0LD	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	153
1RB1LC_0LA1RD_1LA0LC_0RD0RA	nqh_1RB1LC_0LA1RD_1LA0LC_0RD0RA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	3	0	243
1RB1LC_0LA1RD_1LA0LC_0RD1LA	nqh_1RB1LC_0LA1RD_1LA0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	3	0	140
1RB1LC_0LA1RD_1LA0LC_0RD1LC	nqh_1RB1LC_0LA1RD_1LA0LC_0RD1LC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	125
1RB1LC_0LA1RD_1LD0LC_0RD1LA	nqh_1RB1LC_0LA1RD_1LD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	3	0	260
1RB1LC_0LB1LA_0RD1RC_1LB0RC	nqh_1RB1LC_0LB1LA_0RD1RC_1LB0RC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	185
1RB1LC_0LB1LA_0RD1RD_1LB0RC	nqh_1RB1LC_0LB1LA_0RD1RD_1LB0RC	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	173
1RB1LC_0LB1LA_1RD0LC_0RD0RB	nqh_1RB1LC_0LB1LA_1RD0LC_0RD0RB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	3	0	173
1RB1LC_0LB1LA_1RD0LC_0RD1RB	nqh_1RB1LC_0LB1LA_1RD0LC_0RD1RB	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	113
1RB1LC_0LC1RA_0LC1RD_1LB0RD	nqh_1RB1LC_0LC1RA_0LC1RD_1LB0RD	theories/Machines/ListCStage3/LCS3_fuel_08.v	R_NeverQH	fuel	2	0	77
1RB1LC_0LC1RA_1LB1RD_1LB0RD	nqh_1RB1LC_0LC1RA_1LB1RD_1LB0RD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	75
1RB1LC_1LA0LA_1RD0LC_0RD0RB	nqh_1RB1LC_1LA0LA_1RD0LC_0RD0RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	149
1RB1LC_1LA0LA_1RD0LC_0RD1RB	nqh_1RB1LC_1LA0LA_1RD0LC_0RD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	157
1RB1LC_1LA0LC_0RB1RD_0RD0LA	nqh_1RB1LC_1LA0LC_0RB1RD_0RD0LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	133
1RB1LC_1LA0LC_1RB1RD_0RD0LA	nqh_1RB1LC_1LA0LC_1RB1RD_0RD0LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	93
1RB1LC_1LA0LD_0RC1LB_1RC0LD	nqh_1RB1LC_1LA0LD_0RC1LB_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	157
1RB1LC_1LA0LD_1RD0LC_0RD1RB	nqh_1RB1LC_1LA0LD_1RD0LC_0RD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	105
1RB1LC_1LA0RD_1RB1RD_0RD0LA	nqh_1RB1LC_1LA0RD_1RB1RD_0RD0LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	73
1RB1LC_1LA1LA_1RD0LC_0RD0RB	nqh_1RB1LC_1LA1LA_1RD0LC_0RD0RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	121
1RB1LC_1LA1LA_1RD0LC_0RD1RB	nqh_1RB1LC_1LA1LA_1RD0LC_0RD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	89
1RB1LC_1LA1LD_0RC1LA_1RC0LD	nqh_1RB1LC_1LA1LD_0RC1LA_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	105
1RB1LC_1LA1RC_0RC1LD_1LA0LD	nqh_1RB1LC_1LA1RC_0RC1LD_1LA0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	141
1RB1LC_1LA1RD_1LA0LC_0RD0RA	nqh_1RB1LC_1LA1RD_1LA0LC_0RD0RA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	243
1RB1LC_1LA1RD_1LA0LC_0RD1LA	nqh_1RB1LC_1LA1RD_1LA0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	185
1RB1LC_1LA1RD_1LA0LC_0RD1LC	nqh_1RB1LC_1LA1RD_1LA0LC_0RD1LC	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	121
1RB1LC_1LA1RD_1LD0LC_0RD1LA	nqh_1RB1LC_1LA1RD_1LD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	238
1RB1LC_1LB1LA_1RD0LC_0RD0RB	nqh_1RB1LC_1LB1LA_1RD0LC_0RD0RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	277
1RB1LC_1LB1LA_1RD0LC_0RD1RB	nqh_1RB1LC_1LB1LA_1RD0LC_0RD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	113
1RB1LC_1LB1RA_1RD0LC_0RD0LA	nqh_1RB1LC_1LB1RA_1RD0LC_0RD0LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	71
1RB1LC_1LB1RC_0RC1LD_1LA0LD	nqh_1RB1LC_1LB1RC_0RC1LD_1LA0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	149
1RB1LC_1LC1LA_0LC1RD_0RB0RD	nqh_1RB1LC_1LC1LA_0LC1RD_0RB0RD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	99
1RB1LC_1LC1RA_0LC1RD_1LB0RD	nqh_1RB1LC_1LC1RA_0LC1RD_1LB0RD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	68
1RB1LC_1RC0RB_0LC1RD_1LA1RB	nqh_1RB1LC_1RC0RB_0LC1RD_1LA1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	247
1RB1LC_1RC1RD_1LA0LC_0RD1LA	nqh_1RB1LC_1RC1RD_1LA0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	127
1RB1LC_1RC1RD_1LD0LC_0RD1LA	nqh_1RB1LC_1RC1RD_1LD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	240
1RB1LD_0LB0RC_0LD0RB_1RC1LA	nqh_1RB1LD_0LB0RC_0LD0RB_1RC1LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	88
1RB1LD_0LB1LC_1RD0LC_0RD1LA	nqh_1RB1LD_0LB1LC_1RD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	125
1RB1LD_0RC0RB_1LC1RA_1LA0LD	nqh_1RB1LD_0RC0RB_1LC1RA_1LA0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	203
1RB1LD_1LB1LC_1RD0LC_0RD1LA	nqh_1RB1LD_1LB1LC_1RD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	121
1RB1LD_1LB1RC_0RC1LA_1LA0LD	nqh_1RB1LD_1LB1RC_0RC1LA_1LA0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	189
1RB1LD_1LB1RC_0RC1LA_1LC0LD	nqh_1RB1LD_1LB1RC_0RC1LA_1LC0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	242
1RB1LD_1LC0LA_0RC1RB_1RC0LD	nqh_1RB1LD_1LC0LA_0RC1RB_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	89
1RB1LD_1LC0RA_0RC1LA_1RC0LD	nqh_1RB1LD_1LC0RA_0RC1LA_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	121
1RB1LD_1LC0RB_0LC0RA_1LA---	nqh_1RB1LD_1LC0RB_0LC0RA_1LAXXX	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	65
1RB1LD_1LC0RB_0LC0RA_1RA1LA	nqh_1RB1LD_1LC0RB_0LC0RA_1RA1LA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	77
1RB1LD_1LC0RB_0LC0RD_1LA1RD	nqh_1RB1LD_1LC0RB_0LC0RD_1LA1RD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	64	47
1RB1LD_1LC0RB_0LD1RA_0LD1RB	nqh_1RB1LD_1LC0RB_0LD1RA_0LD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	73
1RB1LD_1LC0RB_0LD1RA_1LC1RB	nqh_1RB1LD_1LC0RB_0LD1RA_1LC1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	71
1RB1LD_1LC0RB_0RA0LC_0LD0LC	nqh_1RB1LD_1LC0RB_0RA0LC_0LD0LC	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	113
1RB1LD_1LC0RB_0RA0LC_0LD1RB	nqh_1RB1LD_1LC0RB_0RA0LC_0LD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	97
1RB1LD_1LC0RB_0RA1LA_0LD0RA	nqh_1RB1LD_1LC0RB_0RA1LA_0LD0RA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	61
1RB1LD_1LC0RB_0RA1RA_0LD0LC	nqh_1RB1LD_1LC0RB_0RA1RA_0LD0LC	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	125
1RB1LD_1LC0RB_0RA1RA_0LD1RB	nqh_1RB1LD_1LC0RB_0RA1RA_0LD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	93
1RB1LD_1LC0RB_0RA1RB_0LD0LC	nqh_1RB1LD_1LC0RB_0RA1RB_0LD0LC	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	97
1RB1LD_1LC0RB_0RA1RB_0LD1RB	nqh_1RB1LD_1LC0RB_0RA1RB_0LD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	81
1RB1LD_1LC0RB_1LD1RA_0LD1RB	nqh_1RB1LD_1LC0RB_1LD1RA_0LD1RB	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	72
1RB1LD_1LC0RB_1RA1LA_0LD0RA	nqh_1RB1LD_1LC0RB_1RA1LA_0LD0RA	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	69
1RB1LD_1LC1LA_0RC0RB_1RC0LD	nqh_1RB1LD_1LC1LA_0RC0RB_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	159
1RB1LD_1LC1LA_0RC1RB_1RC0LD	nqh_1RB1LD_1LC1LA_0RC1RB_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	2	0	101
1RB1LD_1LC1RC_0RC1LA_1LA0LD	nqh_1RB1LD_1LC1RC_0RC1LA_1LA0LD	theories/Machines/ListCStage3/LCS3_fuel_09.v	R_NeverQH	fuel	3	0	133
1RB1LD_1LC1RC_0RC1LA_1LC0LD	nqh_1RB1LD_1LC1RC_0RC1LA_1LC0LD	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	3	0	242
1RB1LD_1LC1RC_0RC1LA_1RC0LD	nqh_1RB1LD_1LC1RC_0RC1LA_1RC0LD	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	3	0	123
1RB1LD_1LC1RD_1LA0LC_0RD1LC	nqh_1RB1LD_1LC1RD_1LA0LC_0RD1LC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	145
1RB1LD_1RC0RB_0LA1LA_0LD0RC	nqh_1RB1LD_1RC0RB_0LA1LA_0LD0RC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	154
1RB1LD_1RC0RB_0LA1LA_0LD1RB	nqh_1RB1LD_1RC0RB_0LA1LA_0LD1RB	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	126
1RB1LD_1RC0RB_0LA1LB_0LD1RB	nqh_1RB1LD_1RC0RB_0LA1LB_0LD1RB	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	100
1RB1LD_1RC0RB_1LA0RC_0LD0RC	nqh_1RB1LD_1RC0RB_1LA0RC_0LD0RC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	167
1RB1LD_1RC0RB_1LA0RD_0LD0RC	nqh_1RB1LD_1RC0RB_1LA0RD_0LD0RC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	64	120
1RB1LD_1RC0RB_1LA1LA_0LD0RC	nqh_1RB1LD_1RC0RB_1LA1LA_0LD0RC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	74
1RB1LD_1RC0RB_1LA1LC_0LD0RC	nqh_1RB1LD_1RC0RB_1LA1LC_0LD0RC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	4	0	347
1RB1LD_1RC0RB_1LA1RB_0LD0RC	nqh_1RB1LD_1RC0RB_1LA1RB_0LD0RC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	135
1RB1LD_1RC0RB_1LA1RB_0LD1RC	nqh_1RB1LD_1RC0RB_1LA1RB_0LD1RC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	3	0	131
1RB1LD_1RC0RB_1LA1RD_0LD0RC	nqh_1RB1LD_1RC0RB_1LA1RD_0LD0RC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	181
1RB1LD_1RC1RD_1LA0LC_0RD1LC	nqh_1RB1LD_1RC1RD_1LA0LC_0RD1LC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	147
1RB1RA_0LB1LC_0RA1RD_1LB0RD	nqh_1RB1RA_0LB1LC_0RA1RD_1LB0RD	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	141
1RB1RA_0LB1LC_1RD0LC_0RD1LA	nqh_1RB1RA_0LB1LC_1RD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	89
1RB1RA_0RC0RD_1LC0LA_0RB0LC	nqh_1RB1RA_0RC0RD_1LC0LA_0RB0LC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	3	0	352
1RB1RA_1LB1LC_1RD0LC_0RD0LA	nqh_1RB1RA_1LB1LC_1RD0LC_0RD0LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	63
1RB1RA_1LB1LC_1RD0LC_0RD1LA	nqh_1RB1RA_1LB1LC_1RD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	185
1RB1RA_1LB1RC_0RC1LD_1LA0LD	nqh_1RB1RA_1LB1RC_0RC1LD_1LA0LD	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	3	64	234
1RB1RA_1LC0LB_1RD0LC_0RD1LA	nqh_1RB1RA_1LC0LB_1RD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	126
1RB1RA_1LC0RB_0LC0LD_1RD1LA	nqh_1RB1RA_1LC0RB_0LC0LD_1RD1LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	3	0	344
1RB1RA_1LC0RB_0LC1LD_0RA1RB	nqh_1RB1RA_1LC0RB_0LC1LD_0RA1RB	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	165
1RB1RA_1LC0RB_1LD1RC_0LC0LA	nqh_1RB1RA_1LC0RB_1LD1RC_0LC0LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	115
1RB1RA_1LC1RD_1LA0LC_0RD1LC	nqh_1RB1RA_1LC1RD_1LA0LC_0RD1LC	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	3	64	221
1RB1RA_1RC0RB_1LC1LD_0LD0LA	nqh_1RB1RA_1RC0RB_1LC1LD_0LD0LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	163
1RB1RB_0LB1LC_1RD0LC_0RD1LA	nqh_1RB1RB_0LB1LC_1RD0LC_0RD1LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	79
1RB1RB_0LB1RC_1LD0RC_0LB1LA	nqh_1RB1RB_0LB1RC_1LD0RC_0LB1LA	theories/Machines/ListCStage3/LCS3_fuel_10.v	R_NeverQH	fuel	2	0	89
