1RB1LA_0LC1RD_1LA1RC_1RA0RC	2	0	40
1RB1LA_0LC1RD_1LA1RC_1RB0RC	2	0	39
1RB1LA_0RC0RD_1LA1RC_0LC0LA	2	0	44
1RB1LA_0RC0RD_1LA1RC_1LC0LA	2	0	46
1RB1LA_0RC0RD_1LA1RC_1LD0LA	2	0	82
1RB1LA_0RC1LD_1RD1RB_0LB0LA	2	0	75
1RB1LA_0RC1RB_1LC0LD_0RA0LA	2	0	66
1RB1LA_0RC1RB_1LC0LD_1LA0LA	2	0	49
1RB1LA_0RC1RB_1LC0LD_1LA1RC	2	0	46
1RB1LA_0RC1RB_1LC0LD_1RA0LA	2	0	55
1RB1LA_0RC0RD_1LC0LA_1RC1RD	3	0	280
1RB1LA_0RC1RC_1LA0RD_0LB1RD	2	0	43
1RB1LA_0RC1RB_1LC0LD_1RB0LA	3	0	113
1RB1LA_1LA0RC_1RD1RC_1LD0LA	2	0	87
1RB1LA_1LA1RC_0RD0LB_0LB1RD	2	0	44
1RB1LA_1LA1RC_0RD0LD_0LB1RD	2	0	48
1RB1LA_1LA1RC_0RD0RD_0LB1RD	2	0	40
1RB1LA_1LA1RC_1LA0RD_0LB1RD	2	0	40
1RB1LA_1LA1RC_1LB0RD_0LB1RD	2	0	43
1RB1LA_1LA1RC_1RA0RD_1LA1RD	2	0	39
1RB1LA_1LA1RC_1RB0RD_1LA1RD	2	0	38
1RB1LA_1LA1RC_1RB0RD_0LC1RD	2	0	42
1RB1LA_1LC0RC_1RD1RC_1LD0LA	2	0	89
1RB1LA_1LC0RD_0LB1RC_1LD0LA	2	0	60
1RB1LA_1LC1RB_---1LD_0RA0LA	2	0	39
1RB1LA_1LC1RB_---1LD_0RB0LA	2	0	41
1RB1LA_1LC1RB_---1LD_1LA0LA	2	0	39
1RB1LA_1LC1RB_---1LD_1RA0LA	2	0	39
1RB1LA_1LC1RB_---1LD_1RB0LA	2	0	39
1RB1LA_1LC1RB_0LA0LD_0RA0RB	2	0	46
1RB1LA_1LC1RB_0LA0LD_1RA0RB	2	0	48
1RB1LA_1LC1RB_0LA0LD_1RD0RB	2	0	80
1RB1LA_1LC1RB_0RA1LD_0LC0LA	2	0	40
1RB1LA_1LC1RB_0RA1LD_1LB0LA	2	0	41
1RB1LA_1LC1RB_0RA1LD_1LC0LA	2	0	40
1RB1LA_1LC1RB_0RB1LD_0LC0LA	2	0	45
1RB1LA_1LC1RB_0RB1LD_1LB0LA	2	0	43
1RB1LA_1LC1RB_0RB1LD_1LC0LA	2	0	42
1RB1LA_1LC1RB_1LA1LD_1LB0LA	2	0	41
1RB1LA_1LC1RB_1LA1LD_1LC0LA	2	0	40
1RB1LA_1LC1RB_1RA1LD_0LC0LA	2	0	42
1RB1LA_1LC1RB_1RA1LD_1LB0LA	2	0	41
1RB1LA_1LC1RB_1RA1LD_1LC0LA	2	0	40
1RB1LA_1LC1RB_1RB1LD_1LB0LA	2	0	41
1RB1LA_1LC1RB_1RB1LD_1LC0LA	2	0	40
1RB1LA_1LC1RD_0LB1RC_1LA0RC	2	0	41
1RB1LA_1LC1RD_1LA1RC_0RB0RC	2	0	41
1RB1LA_1LC1RD_1LA1RC_1RA0RC	2	0	40
1RB1LA_1LC1RD_1LA1RC_1RB0RC	2	0	39
1RB1LA_1RC0RC_1RD0LD_0LA0RD	2	0	96
1RB1LA_1RC0RC_1RD1RC_1LD0LA	2	0	87
1RB1LA_1RC0RD_0LB1RC_1LD0LA	2	0	54
1RB1LA_1RC0RD_1LC0LA_1RC1RD	2	0	87
1RB1LA_1RC1RB_0LD0RD_0LA1LD	2	0	64
1RB1LA_1RC1RB_1LD0RD_0LA1LD	2	0	59
1RB1LA_1RC1RC_1LA0RD_0LB1RD	2	0	40
1RB1LA_1RC1RD_0LB1RC_1LA0RC	2	0	40
1RB1LA_1RC1RD_1LA1RC_1RA0RC	2	0	39
1RB1LA_1RC1RD_1LA1RC_1RB0RC	2	0	38
1RB1LB_0LC0RD_0RA1LC_1RA1RD	2	0	109
1RB1LB_0LC1RD_1LA1LB_0RB0RA	2	0	69
1RB1LB_1LC0LA_1RD1RC_0LA1LD	2	0	42
1RB1LB_1LC0RD_1RD1RC_0LA1LD	2	0	48
1RB1LB_1RC0LB_1LA1RD_0RC0RD	2	0	99
1RB1LB_1RC1LD_0LA0RC_0RD0LB	2	0	88
1RB1LC_0LA1RD_1LA0LB_0RB1RD	2	0	74
1RB1LC_0LC0RD_1LA0LC_1RB0RC	2	0	63
1RB1LC_0RC1RD_1LA0LA_0LA1LD	2	0	54
1RB1LC_1LA1RB_0LD0LD_0RA1LD	2	0	42
1RB1LC_1LA1RB_0LD0RA_0RA1LD	2	0	46
1RB1LC_1LA1RB_0LD0RD_0RA1LD	2	0	50
1RB1LC_1LA1RB_1LA0LD_0RC1LD	2	0	45
1RB1LC_1LA1RB_1LA0LD_1RB1LD	2	0	40
1RB1LC_1LA1RB_1LB0LD_1RB1LD	2	0	41
1RB1LC_1LA1RB_1RA0LD_0RA1LD	2	0	45
1RB1LC_1LA1RB_1RB0LD_0RA1LD	2	0	42
1RB1LC_1LC0RA_0LD1LB_0RA1LC	2	0	36
1RB1LC_1RC0LC_0LA0LD_1LB0RA	2	0	69
1RB1LC_1RC1LD_1LA0RB_0LB0LA	2	0	87
1RB1LD_0LC0RB_1RA1LA_0RD0LA	2	0	88
1RB1LD_1LC0RA_1RA1LB_0LA0LC	2	0	82
1RB1LD_1LC1RB_0LD1LC_1RD0RA	2	0	44
1RB1LD_1LC1RC_1LA0RC_0LA0LD	2	0	98
1RB1LD_1RC0RA_0LA0RC_0LA0LB	2	0	46
1RB1LD_1RC0RA_0LA0RC_0RC0LB	2	0	53
1RB1LD_1RC0RA_0LA0RC_1LB0LB	2	0	85
1RB1LD_1RC0RA_0LA0RC_1LC0LB	2	0	75
1RB1LD_1RC0RA_0LA0RC_1RD0LB	2	0	53
1RB1LD_1RC0RA_0LA0RD_0LA0LB	2	0	45
1RB1LD_1RC0RA_0LA1RB_0LA0LB	2	0	41
1RB1LD_1RC0RA_0LA1RB_0RC0LB	2	0	42
1RB1LD_1RC0RA_0LA1RB_1RD0LB	2	0	46
1RB1LD_1RC1LB_1LA1RC_0LA0LB	2	0	41
1RB1LD_1RC1LB_1LA1RC_1LA0LB	2	0	39
1RB1LD_1RC1LB_1LA1RC_1LC0LB	2	0	40
1RB1RA_0LB1RC_0LD0RA_1RB1LD	2	0	48
1RB1RA_0LB1RC_1LD0RB_1LA1LD	2	0	46
1RB1RA_0LC0RA_0RD1LC_1LA0LD	2	0	83
1RB1RA_0LC0RA_0RD1LC_1RA0LD	2	0	56
1RB1RA_0LC0RA_1RD1LC_---0LA	2	0	53
1RB1RA_0LC0RA_1RD1LC_---1RB	2	0	44
1RB1RA_0LC0RC_0LD1LC_1RA1LD	2	0	66
1RB1RA_0LC1LB_1RD0LD_1LA1LC	2	0	50
1RB1RA_0LC1LB_1RD1LD_1LA0LC	2	0	40
1RB1RA_0LC1LB_1RD1LD_1LA0RB	2	0	46
1RB1RA_0LC1RC_0RA1LD_1LC0LB	2	0	88
1RB1RA_0LC1RD_1RB1LC_0LA0RA	2	0	45
1RB1RA_0LC1RD_1RB1LC_0LC0RA	2	0	45
1RB1RA_0LC1RD_1RB1LC_0RB0RA	2	0	48
1RB1RA_0LC1RD_1RB1LC_1LA0RA	2	0	45
1RB1RA_0LC1RD_1RB1LC_1LC0RA	2	0	45
1RB1RA_0LC1RD_1RB1LC_1RA0RA	2	0	45
1RB1RA_0LC1RD_1RB1LC_1RB0RA	2	0	45
1RB1RA_0LC1RD_1RB1LC_1RC0RA	2	0	46
1RB1RA_1LB0LC_1RD1LC_0LA0RA	2	0	86
1RB1RA_1LB0LC_1RD1LC_0LC0RA	2	0	85
1RB1RA_1LB0LC_1RD1LC_1LA0RA	2	0	86
1RB1RA_1LB0LC_1RD1LC_1LC0RA	2	0	85
1RB1RA_1LB0LC_1RD1LC_1RA0RA	2	0	85
1RB1RA_1LB0LC_1RD1LC_0RB0RA	3	0	286
1RB1RA_1LB0LC_1RD1LC_1RB0RA	2	0	85
1RB1RA_1LB0LC_1RD1LC_1RC0RA	2	0	85
1RB1RA_1LC0LD_0RA0LB_1RD1RC	3	0	79
1RB1RA_1LC0RC_0LD1LC_1RA1LD	2	0	60
1RB1RA_1LC1LB_0RC1LD_1RA0LC	2	0	48
1RB1RA_1LC1LB_1LD0LD_0RA1LC	2	0	46
1RB1RA_1RC0RA_0LD0LA_0RC1LD	2	0	52
1RB1RA_1RC0RC_0LD1RB_1LA1LD	2	0	44
1RB1RA_1RC1LC_0LD0RA_0RB1LD	2	0	105
1RB1RB_1LC0RA_1LD0LC_1LA1LB	2	0	73
1RB1RB_1LC0RD_1RA1LC_0LA1RD	2	0	40
1RB1RC_0LA1RB_1LD0RB_1RA1LD	2	0	40
1RB1RC_0LC0LD_0RA1LB_1RC1LD	2	0	75
1RB1RC_0LC1RA_0RA1LD_0LC0RA	2	0	44
1RB1RC_1LC0LC_0RA1LD_0LB1LA	2	0	58
1RB1RC_1LC1RC_0RA1LD_0LC0LB	2	0	69
1RB1RD_1LC0RA_0LD1LC_1RA0LB	2	0	80
1RB1RD_1LC0RA_1RD0LB_0RB1RB	3	0	64
1RB1RD_1LC1LB_0RD1RC_1LA0RA	2	0	46
1RB1RD_1LC1RB_1RA1LC_1RA0RB	2	0	37
1RB1RD_1LC1RB_1RA1LC_1RC0RB	2	0	38
