machine	quiet_state	s	n	t
1RB---_1RC0RD_1RD0RB_1LC0RB	A	0	2	64
1RB---_1RC0RD_1RD0RB_1LC0RC	A	0	2	64
1RB---_1RC0RD_1RD0RB_1LC1LB	A	0	2	64
1RB---_1RC0RD_1RD0RB_1LC1RB	A	0	2	64
1RB---_1RC0RD_1RD0RB_1LC1RC	A	0	2	64
1RB---_1RC0RD_1RD0RB_1LC1RD	A	0	2	64
1RB---_1RC0RD_1RD0RC_1LB0RD	A	0	2	64
1RB---_1RC0RD_1RD1RB_1LB0RD	A	0	2	64
1RB---_1RC0RD_1RD1RB_1LC0LC	A	0	2	64
1RB---_1RC0RD_1RD1RB_1LC0RB	A	0	2	64
1RB---_1RC0RD_1RD1RB_1LC0RC	A	0	2	64
1RB---_1RC0RD_1RD1RB_1LC1LB	A	0	2	64
1RB---_1RC0RD_1RD1RB_1LC1RB	A	0	2	64
1RB---_1RC0RD_1RD1RB_1LC1RC	A	0	2	64
1RB---_1RC0RD_1RD1RB_1LC1RD	A	0	2	64
1RB---_1RC0RD_1RD1RC_1LB0RD	A	0	2	64
1RB---_1RC0RD_1RD1RD_1LB0RD	A	0	2	64
1RB---_1RC1LB_0LB0LD_---0LB	A	0	2	64
1RB---_1RC1LB_0LB0LD_0LC0RD	A	0	2	64
1RB---_1RC1LB_0LB0LD_1LC0RD	A	0	2	64
1RB---_1RC1LB_0LB1LD_---0LB	A	0	2	64
1RB---_1RC1LB_0LB1LD_0LB0RC	A	0	2	64
1RB---_1RC1LB_0LB1LD_0LC0RC	A	0	2	64
1RB---_1RC1LB_0LB1LD_1LC0RC	A	0	2	64
1RB---_1RC1LB_0LB1RD_0LB1LD	A	0	2	1024
1RB---_1RC1LB_0RD0LD_1LB0LB	A	0	2	64
1RB---_1RC1LB_1LB0LD_---0LB	A	0	2	64
1RB---_1RC1LB_1LB1LD_---0LB	A	0	2	64
1RB---_1RC1LB_1LB1LD_0LB0RC	A	0	2	64
1RB---_1RC1LB_1LB1RD_0LB0LD	A	0	2	1024
1RB---_1RC1LB_1LB1RD_0LB1LD	A	0	2	1024
1RB---_1RC1LB_1LD0RC_0RD0RB	A	0	2	64
1RB---_1RC1LB_1LD0RC_1RD0RB	A	0	2	64
1RB---_1RC1LB_1LD0RD_1LB0LB	A	0	3	64
1RB---_1RC1LB_1RD0LD_0LB0LD	A	0	2	256
1RB---_1RC1LB_1RD0LD_0LB1LC	A	0	2	64
1RB---_1RC1LB_1RD1LC_0LB0LD	A	0	2	64
1RB---_1RC1LB_1RD1LD_0LB0LD	A	0	2	256
1RB---_1RC1LC_0LD0LC_0RB1LD	A	0	2	64
1RB---_1RC1LC_0LD0RC_0RB1LD	A	0	2	256
1RB---_1RC1LC_0LD0RC_1RB1LB	A	0	3	256
1RB---_1RC1LC_0LD0RD_1RB0LB	A	0	2	64
1RB---_1RC1LC_0LD0RD_1RB1LB	A	0	2	1024
1RB---_1RC1LC_0RD1RD_1LB0RD	A	0	2	64
1RB---_1RC1LC_1LB0LD_0LB0LB	A	0	2	64
1RB---_1RC1LC_1LB0LD_0RD0LB	A	0	2	64
1RB---_1RC1LC_1LB0LD_1RB0LB	A	0	2	64
1RB---_1RC1LC_1LB1LD_0LA0LB	A	6	2	64
1RB---_1RC1LC_1LB1LD_0LB0LB	A	0	2	64
1RB---_1RC1LC_1LB1LD_0LB0RC	A	0	2	64
1RB---_1RC1LC_1LB1LD_0RD0LB	A	0	2	64
1RB---_1RC1LC_1LB1LD_1RC0LB	A	0	2	64
1RB---_1RC1LC_1LD0LB_1RB1LB	A	0	2	64
1RB---_1RC1LC_1LD0RC_0RD1RB	A	0	2	64
1RB---_1RC1LC_1LD0RC_1RD1RB	A	0	2	64
1RB---_1RC1LC_1RD0LB_0LB0LC	A	0	2	64
1RB---_1RC1LC_1RD0LB_1LB0LC	A	0	2	64
1RB---_1RC1LC_1RD0LC_0LB0LC	A	0	2	64
1RB---_1RC1LC_1RD0LC_0LB1LC	A	0	2	64
1RB---_1RC1LC_1RD0LC_1LB0LC	A	0	2	64
1RB---_1RC1LC_1RD0LC_1LB0LD	A	0	2	64
1RB---_1RC1LC_1RD0LC_1LB0RC	A	0	2	64
1RB---_1RC1LC_1RD0LC_1LB1LC	A	0	2	64
1RB---_1RC1LC_1RD0LC_1LB1LD	A	0	2	64
1RB---_1RC1LC_1RD0LD_1LB0LC	A	0	2	64
1RB---_1RC1LC_1RD1LD_0LB0LD	A	0	2	64
1RB---_1RC1LC_1RD1LD_0LB0RB	A	0	2	1024
1RB---_1RC1LC_1RD1LD_0LB0RD	A	0	3	1024
1RB---_1RC1LC_1RD1LD_1LB0LC	A	0	2	64
1RB---_1RC1LD_0LB0LD_1RC0LD	A	0	2	64
1RB---_1RC1LD_0LB0RC_1RB0LD	A	0	3	64
1RB---_1RC1LD_0LB1LD_1RC0LD	A	0	2	64
1RB---_1RC1LD_0RD1RD_1LB0RD	A	0	2	64
1RB---_1RC1LD_1LB0LD_1RC0LD	A	0	2	64
1RB---_1RC1LD_1LB0RD_1RC0RC	A	0	2	256
1RB---_1RC1LD_1LB1LD_1RC0LD	A	0	2	64
1RB---_1RC1LD_1LB1RD_1RC0RC	A	0	2	256
1RB---_1RC1LD_1RD0RB_0LB0LC	A	0	3	64
1RB---_1RC1LD_1RD1LC_0LC0LB	A	0	2	64
1RB---_1RC1LD_1RD1LC_0LC1LB	A	0	2	64
1RB---_1RC1RB_0LC1LD_0RB1RD	A	0	2	64
1RB---_1RC1RB_0LD0RC_1LB0RD	A	0	2	64
1RB---_1RC1RB_0RD0RB_1LC1RD	A	0	2	64
1RB---_1RC1RB_0RD1RB_1LC1RD	A	0	2	64
1RB---_1RC1RB_0RD1RD_1LB---	A	0	2	64
1RB---_1RC1RB_0RD1RD_1LC1LB	A	0	2	64
1RB---_1RC1RB_1LD0RC_0RB0LB	A	0	2	256
1RB---_1RC1RB_1LD0RC_1LB1RC	A	0	2	1024
1RB---_1RC1RB_1LD0RC_1RB0LB	A	0	2	256
1RB---_1RC1RB_1LD0RC_1RD0LB	A	0	2	64
1RB---_1RC1RB_1RD0RD_1LC1LB	A	0	2	64
1RB---_1RC1RC_0RD0RB_1LC1RD	A	0	2	64
1RB---_1RC1RC_0RD1RB_1LC1RD	A	0	2	64
1RB---_1RC1RC_1LD0LC_0RB1LC	A	0	2	64
1RB---_1RC1RC_1LD0RC_0RB0RC	A	0	2	64
1RB---_1RC1RC_1LD0RC_0RB1RC	A	0	2	64
1RB---_1RC1RC_1LD0RC_1RB0LC	A	0	2	64
1RB---_1RC1RC_1LD0RC_1RB0RC	A	0	2	64
1RB---_1RC1RC_1LD0RC_1RB1RC	A	0	2	64
1RB---_1RC1RD_0LB1LB_0LC1LD	A	0	2	64
1RB---_1RC1RD_0LB1LB_1LC0LD	A	0	2	64
1RB---_1RC1RD_0LB1LB_1LC1LD	A	0	2	64
1RB---_1RC1RD_0LB1RD_1LB0RD	A	0	2	64
1RB---_1RC1RD_0LC1LB_1LD0LB	A	0	2	64
1RB---_1RC1RD_0LC1RD_1LB0RD	A	0	2	64
1RB---_1RC1RD_0LD1RD_1LB0RD	A	0	2	64
1RB---_1RC1RD_0RD1RD_1LB0RB	A	0	2	64
1RB---_1RC1RD_0RD1RD_1LB0RC	A	0	2	64
1RB---_1RC1RD_0RD1RD_1LB0RD	A	0	2	64
1RB---_1RC1RD_0RD1RD_1LB1RB	A	0	2	64
1RB---_1RC1RD_0RD1RD_1LB1RC	A	0	2	64
1RB---_1RC1RD_1LB0LB_0RB0RC	A	0	2	64
1RB---_1RC1RD_1LB0LB_1RB0RC	A	0	2	64
1RB---_1RC1RD_1LB0LB_1RC0RC	A	0	2	64
1RB---_1RC1RD_1LB0RB_0RC0LB	A	0	2	64
1RB---_1RC1RD_1LB1LD_0RB0RC	A	0	2	64
1RB---_1RC1RD_1LB1LD_1RB0RC	A	0	2	64
1RB---_1RC1RD_1LB1RB_0RC0LB	A	0	2	64
1RB---_1RC1RD_1LB1RC_---0RC	A	0	2	64
1RB---_1RC1RD_1LB1RC_0RC0LB	A	0	2	64
1RB---_1RC1RD_1LB1RD_1LB0RD	A	0	2	64
1RB---_1RC1RD_1LC1LB_0LD0LB	A	0	2	64
1RB---_1RC1RD_1LC1LB_1LD0LB	A	0	2	64
1RB---_1RC1RD_1LC1RD_1LB0RD	A	0	2	64
1RB---_1RC1RD_1LD1RD_1LB0RD	A	0	2	64
1RB---_1RC1RD_1RD0RB_1LB0RD	A	0	2	64
1RB---_1RC1RD_1RD0RC_1LB0RD	A	0	2	64
1RB---_1RC1RD_1RD1RB_1LB0RD	A	0	2	64
1RB---_1RC1RD_1RD1RC_1LB0RD	A	0	2	64
1RB---_1RC1RD_1RD1RD_1LB0RD	A	0	2	64
1RB0LA_0RC1LD_1RD0RA_0LB1LA	C	538	2	1024
1RB0LA_1RC0RA_1LD0LC_0LB1LB	A	6	2	64
1RB0LA_1RC0RA_1LD1LC_0LB1LB	A	6	2	64
1RB0LB_0RC0LC_0RD1LC_1LD0LA	B	671	2	1024
1RB0LB_1LA0LC_0LC1LD_1RC0LD	B	5	2	64
1RB0LB_1LA0LC_0RC1RD_1LC0RD	B	5	2	64
1RB0LB_1LA0LC_1LC1LD_1RC0LD	B	5	2	64
1RB0LB_1LA0LC_1LD0RC_0RD1RC	B	5	2	64
1RB0LB_1LA0LC_1LD0RC_1RD1RC	B	5	2	64
1RB0LB_1LA0LC_1LD0RD_1RC0LC	B	5	3	256
1RB0LB_1LA0LC_1RC1RD_1LC0RD	B	5	2	64
1RB0LB_1LA0LC_1RD0LC_0LD1LC	B	5	2	64
1RB0LB_1LA0LC_1RD0LC_1LD1LC	B	5	2	64
1RB0LB_1LA0LC_1RD1LC_0LC0LB	A	4	2	64
1RB0LB_1LA0LC_1RD1LC_0LC0LD	B	5	2	64
1RB0LB_1LA0LC_1RD1LC_0LC1LB	A	4	2	64
1RB0LB_1LA0LC_1RD1LC_0LC1LD	B	5	2	64
1RB0LB_1LA0LC_1RD1LC_0RC1LB	A	4	2	64
1RB0LB_1LA0LC_1RD1LC_1LC0LB	A	4	2	64
1RB0LB_1LA0LC_1RD1LC_1LC1LB	A	4	2	64
1RB0LB_1LA0RC_0LC1LD_1RC0LD	B	5	2	64
1RB0LB_1LA0RC_0RC1RD_1LC0RD	B	5	2	64
1RB0LB_1LA0RC_0RD0RB_1LC1RD	A	4	2	64
1RB0LB_1LA0RC_0RD0RC_1LC1RD	B	5	2	64
1RB0LB_1LA0RC_0RD1RB_1LC1RD	A	4	2	64
1RB0LB_1LA0RC_0RD1RC_1LC1RD	B	5	2	64
1RB0LB_1LA0RC_1LC1LD_1RC0LD	B	5	2	64
1RB0LB_1LA0RC_1LD0RC_0RD1RC	B	5	2	64
1RB0LB_1LA0RC_1LD0RC_1RD1RC	B	5	2	64
1RB0LB_1LA0RC_1LD0RD_1RC0LC	B	5	3	256
1RB0LB_1LA0RC_1LD0RD_1RC0RB	A	11	2	64
1RB0LB_1LA0RC_1LD1RC_0RC0RB	A	4	2	64
1RB0LB_1LA0RC_1LD1RC_0RC1RB	A	4	2	64
1RB0LB_1LA0RC_1LD1RC_1RC0RB	A	4	2	64
1RB0LB_1LA0RC_1LD1RC_1RC1RB	A	4	2	64
1RB0LB_1LA0RC_1LD1RD_1RC0RB	A	11	2	64
1RB0LB_1LA0RC_1RC1RD_1LC0RD	B	5	2	64
1RB0LB_1LA0RC_1RD0LC_0LD1LC	B	5	2	64
1RB0LB_1LA0RC_1RD0LC_1LD1LC	B	5	2	64
1RB0LB_1LA1LC_0LC1LD_1RC0LD	B	5	2	64
1RB0LB_1LA1LC_0LD1LD_1RD0LB	A	4	2	256
1RB0LB_1LA1LC_0LD1LD_1RD1LB	A	4	2	256
1RB0LB_1LA1LC_0RC1RD_1LC0RD	B	5	2	64
1RB0LB_1LA1LC_1LC1LD_1RC0LD	B	5	2	64
1RB0LB_1LA1LC_1LC1RD_1RC0RC	B	5	2	1024
1RB0LB_1LA1LC_1LD0RC_0RD1RC	B	5	2	64
1RB0LB_1LA1LC_1LD0RC_1RD1RC	B	5	2	64
1RB0LB_1LA1LC_1LD0RD_1RC0LC	B	5	3	256
1RB0LB_1LA1LC_1RC1RD_1LC0RD	B	5	2	64
1RB0LB_1LA1LC_1RD0LC_0LB0LC	A	4	2	64
1RB0LB_1LA1LC_1RD0LC_0LB1LC	A	4	2	64
1RB0LB_1LA1LC_1RD0LC_0LD1LC	B	5	2	64
1RB0LB_1LA1LC_1RD0LC_1LB0LC	A	4	2	64
1RB0LB_1LA1LC_1RD0LC_1LB0RC	A	4	2	64
1RB0LB_1LA1LC_1RD0LC_1LB1LC	A	4	2	64
1RB0LB_1LA1LC_1RD0LC_1LD1LC	B	5	2	64
1RB0LB_1LA1LC_1RD0RD_1LD1RC	B	5	2	1024
1RB0LB_1LA1LC_1RD1LC_0LC0LD	B	5	2	64
1RB0LB_1LA1LC_1RD1LC_0LC1LD	B	5	2	64
1RB0LB_1LA1RC_0LC1LD_1RC0LD	B	5	2	64
1RB0LB_1LA1RC_0RC1RD_1LC0RD	B	5	2	64
1RB0LB_1LA1RC_0RD0RB_1LC1RD	A	4	2	64
1RB0LB_1LA1RC_0RD0RC_1LC1RD	B	5	2	64
1RB0LB_1LA1RC_0RD1RB_1LC1RD	A	4	2	64
1RB0LB_1LA1RC_0RD1RC_1LC1RD	B	5	2	64
1RB0LB_1LA1RC_1LC1LD_1RC0LD	B	5	2	64
1RB0LB_1LA1RC_1LC1RD_1RC0RC	B	5	2	1024
1RB0LB_1LA1RC_1LD0LC_0RB1LC	A	4	2	64
1RB0LB_1LA1RC_1LD0RC_0RB0RC	A	4	2	64
1RB0LB_1LA1RC_1LD0RC_0RB1RC	A	4	2	64
1RB0LB_1LA1RC_1LD0RC_0RD1RC	B	5	2	64
1RB0LB_1LA1RC_1LD0RC_1RB0RC	A	4	2	64
1RB0LB_1LA1RC_1LD0RC_1RB1RC	A	4	2	64
1RB0LB_1LA1RC_1LD0RC_1RD1RC	B	5	2	64
1RB0LB_1LA1RC_1LD0RD_1RC0LC	B	5	3	64
1RB0LB_1LA1RC_1LD1RC_0RC0RD	B	5	2	64
1RB0LB_1LA1RC_1LD1RC_0RC1RD	B	5	2	64
1RB0LB_1LA1RC_1RC1RD_1LC0RD	B	5	2	64
1RB0LB_1LA1RC_1RD0LC_0LD1LC	B	5	2	64
1RB0LB_1LA1RC_1RD0LC_1LD1LC	B	5	2	64
1RB0LB_1LA1RC_1RD1LC_0LC1LD	B	5	2	64
1RB0LB_1LC0LC_1RD0RA_0LD1LB	A	3	2	64
1RB0LB_1LC0LC_1RD0RA_1LD0LB	A	3	2	64
1RB0LB_1LC0LC_1RD0RA_1LD1LB	A	3	2	64
1RB0LB_1LC0RB_1LD0RA_0RD1RB	A	3	2	256
1RB0LB_1RC0LC_1LB1LD_0RA0LB	A	6	2	64
1RB0LB_1RC0LD_1LA1RD_1LB0RD	A	3	2	64
1RB0LB_1RC0RD_0LA1RD_1LB0RD	A	3	2	64
1RB0LB_1RC0RD_1LA1RD_1LB0RD	A	3	2	64
1RB0LB_1RC1LC_1LB1LD_0RA0LB	A	6	2	64
1RB0LB_1RC1RD_0LA1RD_1LB0RD	A	3	2	64
1RB0LB_1RC1RD_1LA1RD_1LB0RD	A	3	2	64
1RB0LC_0LA---_0LD1LA_1RC1LD	B	1	2	64
1RB0LC_0LA---_0LD1LC_1RC1LD	B	1	2	64
1RB0LC_0LA---_0RD1RC_1LC1RD	B	1	2	64
1RB0LC_0LA---_1LD0RC_0RD1RC	B	1	2	64
1RB0LC_0LA---_1LD0RC_1RD1RC	B	1	2	64
1RB0LC_0LA---_1LD1RC_0RC1RD	B	1	2	64
1RB0LC_0LA---_1RD0LC_0LD1LC	B	1	2	64
1RB0LC_0LA---_1RD0LC_1LD1LC	B	1	2	64
1RB0LC_0LA---_1RD1LC_0LC1LA	B	1	2	64
1RB0LC_0LA---_1RD1LC_0LC1LD	B	1	2	64
1RB0LC_0LA---_1RD1LC_1LC0LA	B	1	2	64
1RB0LC_0LA---_1RD1LC_1LC1LA	B	1	2	64
1RB0LC_0LA0LC_0LD1LB_1RC1LD	A	2	2	64
1RB0LC_0LA0LC_1RD1LC_0LC1LB	A	2	2	64
1RB0LC_0LA0LC_1RD1LC_1LC0LB	A	2	2	64
1RB0LC_0LA0LC_1RD1LC_1LC1LB	A	2	2	64
1RB0LC_0LA0LD_0LD1LB_1RC1LD	A	2	2	64
1RB0LC_0LA0LD_1LD0LB_1RC0LC	A	2	2	64
1RB0LC_0LA0LD_1LD0LB_1RC1LC	A	2	2	64
1RB0LC_0LA0LD_1LD0LB_1RC1LD	A	2	2	64
1RB0LC_0LA0LD_1LD1LB_1RC0LC	A	2	2	64
1RB0LC_0LA0LD_1LD1LB_1RC1LC	A	2	2	64
1RB0LC_0LA0LD_1LD1LB_1RC1LD	A	2	2	64
1RB0LC_0LA0LD_1RD1LC_0LC1LB	A	2	2	64
1RB0LC_0LA0RC_0RD1RB_1LC1RD	A	2	2	64
1RB0LC_0LA0RC_1LD1RC_0RC1RB	A	2	2	64
1RB0LC_0LA0RC_1LD1RC_1RC0RB	A	2	2	64
1RB0LC_0LA0RC_1LD1RC_1RC1RB	A	2	2	64
1RB0LC_0LA0RD_0RD1RB_1LC1RD	A	2	2	64
1RB0LC_0LA0RD_1LD1RC_0RC1RB	A	2	2	64
1RB0LC_0LA0RD_1RD0RB_1LC0RC	A	2	2	64
1RB0LC_0LA0RD_1RD0RB_1LC1RC	A	2	2	64
1RB0LC_0LA0RD_1RD0RB_1LC1RD	A	2	2	64
1RB0LC_0LA0RD_1RD1RB_1LC0RC	A	2	2	64
1RB0LC_0LA0RD_1RD1RB_1LC1RC	A	2	2	64
1RB0LC_0LA0RD_1RD1RB_1LC1RD	A	2	2	64
1RB0LC_0LA1LC_0LD0LB_1RC1LD	A	2	2	64
1RB0LC_0LA1LC_0LD1LB_1RC1LD	A	2	2	64
1RB0LC_0LA1LC_1RD0LC_0LB1LC	A	2	2	64
1RB0LC_0LA1LC_1RD0LC_0LB1RD	A	2	2	64
1RB0LC_0LA1LC_1RD0LC_1LB0LC	A	2	2	64
1RB0LC_0LA1LC_1RD0LC_1LB1LC	A	2	2	64
1RB0LC_0LA1LC_1RD0LC_1LB1RB	A	2	2	64
1RB0LC_0LA1LD_1RD1LC_0LC0LB	A	2	2	64
1RB0LC_0LA1LD_1RD1LC_0LC1LB	A	2	2	64
1RB0LC_0LA1RC_0RD0RB_1LC1RD	A	2	2	64
1RB0LC_0LA1RC_0RD1RB_1LC1RD	A	2	2	64
1RB0LC_0LA1RC_1LD0RC_0RB1LD	A	2	2	64
1RB0LC_0LA1RC_1LD0RC_0RB1RC	A	2	2	64
1RB0LC_0LA1RC_1LD0RC_1RB0RC	A	2	2	64
1RB0LC_0LA1RC_1LD0RC_1RB1LB	A	2	2	64
1RB0LC_0LA1RC_1LD0RC_1RB1RC	A	2	2	64
1RB0LC_0LA1RD_1LD1RC_0RC0RB	A	2	2	64
1RB0LC_0LA1RD_1LD1RC_0RC1RB	A	2	2	64
1RB0LC_0LB0LC_0LD1LA_1RC1LD	B	2	2	64
1RB0LC_0LB0LC_1RD1LC_0LC1LA	B	2	2	64
1RB0LC_0LB0LC_1RD1LC_1LC0LA	B	2	2	64
1RB0LC_0LB0LC_1RD1LC_1LC1LA	B	2	2	64
1RB0LC_0LB0RC_0LD1LA_1RC1LD	B	2	2	64
1RB0LC_0LB0RC_1RD1LC_0LC1LA	B	2	2	64
1RB0LC_0LB0RC_1RD1LC_1LC0LA	B	2	2	64
1RB0LC_0LB0RC_1RD1LC_1LC1LA	B	2	2	64
1RB0LC_0LB1LA_0RC1RD_1LC0RD	B	4	2	64
1RB0LC_0LB1LA_1LD0RC_0RD1RC	B	4	2	64
1RB0LC_0LB1LA_1LD0RC_1RD1RC	B	4	2	64
1RB0LC_0LB1LA_1RC1RD_1LC0RD	B	4	2	64
1RB0LC_0LB1LA_1RD0LC_0LD1LC	B	4	2	64
1RB0LC_0LB1LA_1RD0LC_1LD1LC	B	4	2	64
1RB0LC_0LB1LA_1RD0LD_1LC0LA	B	4	2	64
1RB0LC_0LB1LA_1RD0LD_1LC0RC	B	4	3	64
1RB0LC_0LB1LA_1RD0LD_1LC1LA	B	4	2	64
1RB0LC_0LB1LA_1RD1LC_0LC0LA	B	4	2	64
1RB0LC_0LB1LA_1RD1LC_0LC1LA	B	4	2	64
1RB0LC_0LB1LA_1RD1LC_1LC0LA	B	4	2	64
1RB0LC_0LB1LA_1RD1LC_1LC1LA	B	4	2	64
1RB0LC_0LB1LA_1RD1LC_1RC1LA	B	4	2	64
1RB0LC_0LB1LA_1RD1LC_1RD1LA	B	4	2	64
1RB0LC_0LB1LA_1RD1LD_1LC0LA	B	4	2	64
1RB0LC_0LB1LA_1RD1LD_1LC1LA	B	4	2	64
1RB0LC_0LB1LC_0LD0LA_1RC1LD	B	2	2	64
1RB0LC_0LB1LC_0LD1LA_1RC1LD	B	2	2	64
1RB0LC_0LB1LC_1RD0LD_1LC0LA	B	2	2	64
1RB0LC_0LB1LC_1RD0LD_1LC1LA	B	2	2	64
1RB0LC_0LB1LC_1RD1LC_0LC1LA	B	2	2	64
1RB0LC_0LB1LC_1RD1LC_1LC0LA	B	2	2	64
1RB0LC_0LB1LC_1RD1LC_1LC1LA	B	2	2	64
1RB0LC_0LB1LC_1RD1LC_1RC1LA	B	2	2	64
1RB0LC_0LB1LC_1RD1LC_1RD1LA	B	2	2	64
1RB0LC_0LB1LC_1RD1LD_1LC0LA	B	2	2	64
1RB0LC_0LB1LC_1RD1LD_1LC1LA	B	2	2	64
1RB0LC_0LB1RC_1RD0LD_1LC1LA	B	15	2	64
1RB0LC_0LB1RC_1RD1LC_0LC0LA	B	2	2	64
1RB0LC_0LB1RC_1RD1LC_0LC1LA	B	2	2	64
1RB0LC_0LB1RC_1RD1LC_1LC0LA	B	2	2	64
1RB0LC_0LB1RC_1RD1LC_1LC1LA	B	2	2	64
1RB0LC_0LC---_1RD0LD_1LC0LA	B	1	2	64
1RB0LC_0LC---_1RD0LD_1LC1LA	B	1	2	64
1RB0LC_0LC---_1RD1LC_0LC1LA	B	1	2	64
1RB0LC_0LC---_1RD1LC_1LC0LA	B	1	2	64
1RB0LC_0LC---_1RD1LC_1LC1LA	B	1	2	64
1RB0LC_0LC---_1RD1LC_1RC1LA	B	1	2	64
1RB0LC_0LC---_1RD1LC_1RD1LA	B	1	2	64
1RB0LC_0LC---_1RD1LD_1LC0LA	B	1	2	64
1RB0LC_0LC---_1RD1LD_1LC1LA	B	1	2	64
1RB0LC_0LC0LD_0LD1LA_1RC1LD	B	4	2	64
1RB0LC_0LC0RB_0LD1LA_1RC1LD	B	5	2	64
1RB0LC_0LC1LD_0LD1LA_1RC1LD	B	4	2	64
1RB0LC_0LC1RC_0LD1LA_1RC1LD	B	4	2	64
1RB0LC_0RC---_0LD0LA_1RC1LD	B	1	2	64
1RB0LC_0RC---_0LD1LA_1RC1LD	B	1	2	64
1RB0LC_0RC---_1RD1LC_0LC1LA	B	1	2	64
1RB0LC_0RC---_1RD1LC_1LC0LA	B	1	2	64
1RB0LC_0RC---_1RD1LC_1LC1LA	B	1	2	64
1RB0LC_1LA---_0LD0LA_1RC1LD	B	1	2	64
1RB0LC_1LA---_0LD0LC_1RC1LD	B	1	2	64
1RB0LC_1LA---_0LD1LA_1RC1LD	B	1	2	64
1RB0LC_1LA---_0LD1LC_1RC1LD	B	1	2	64
1RB0LC_1LA---_0RC1RD_1LC0RD	B	1	2	64
1RB0LC_1LA---_0RD0RC_1LC1RD	B	1	2	64
1RB0LC_1LA---_0RD1RC_1LC1RD	B	1	2	64
1RB0LC_1LA---_1LD0RC_0RD1RC	B	1	2	64
1RB0LC_1LA---_1LD0RC_1RD1RC	B	1	2	64
1RB0LC_1LA---_1LD1RC_0RC1RD	B	1	2	64
1RB0LC_1LA---_1RC1RD_1LC0RD	B	1	2	64
1RB0LC_1LA---_1RD0LC_0LD1LC	B	1	2	64
1RB0LC_1LA---_1RD0LC_1LD1LC	B	1	2	64
1RB0LC_1LA---_1RD0LD_1LC0RC	B	1	3	64
1RB0LC_1LA---_1RD1LC_0LC0LA	B	1	2	64
1RB0LC_1LA---_1RD1LC_0LC0LD	B	1	2	64
1RB0LC_1LA---_1RD1LC_0LC1LA	B	1	2	64
1RB0LC_1LA---_1RD1LC_0LC1LD	B	1	2	64
1RB0LC_1LA---_1RD1LC_1LC0LA	B	1	2	64
1RB0LC_1LA---_1RD1LC_1LC1LA	B	1	2	64
1RB0LC_1LA---_1RD1LC_1RC0LA	B	1	3	64
1RB0LC_1LA0LC_0LD0LB_1RC1LD	A	2	2	64
1RB0LC_1LA0LC_0LD1LB_1RC1LD	A	2	2	64
1RB0LC_1LA0LC_1RD1LC_0LC0LB	A	2	2	64
1RB0LC_1LA0LC_1RD1LC_0LC1LB	A	2	2	64
1RB0LC_1LA0LC_1RD1LC_1LC0LB	A	2	2	64
1RB0LC_1LA0LC_1RD1LC_1LC1LB	A	2	2	64
1RB0LC_1LA0LC_1RD1LC_1RC0LB	A	2	3	64
1RB0LC_1LA0LD_0LD0LB_1RC1LD	A	2	2	64
1RB0LC_1LA0LD_0LD1LB_1RC1LD	A	2	2	64
1RB0LC_1LA0LD_1LD0LB_1RC0LC	A	2	2	64
1RB0LC_1LA0LD_1LD0LB_1RC1LC	A	2	2	64
1RB0LC_1LA0LD_1LD0LB_1RC1LD	A	2	2	64
1RB0LC_1LA0LD_1LD1LB_1RC0LC	A	2	2	64
1RB0LC_1LA0LD_1LD1LB_1RC1LC	A	2	2	64
1RB0LC_1LA0LD_1LD1LB_1RC1LD	A	2	2	64
1RB0LC_1LA0LD_1RD1LC_0LC0LB	A	2	2	64
1RB0LC_1LA0LD_1RD1LC_0LC1LB	A	2	2	64
1RB0LC_1LA0RC_0RD0RB_1LC1RD	A	2	2	64
1RB0LC_1LA0RC_0RD1RB_1LC1RD	A	2	2	64
1RB0LC_1LA0RC_1LD1RC_0RC1RB	A	2	2	64
1RB0LC_1LA0RC_1LD1RC_1RC0RB	A	2	2	64
1RB0LC_1LA0RC_1LD1RC_1RC1RB	A	2	2	64
1RB0LC_1LA0RD_0RD0RB_1LC1RD	A	2	2	64
1RB0LC_1LA0RD_0RD1RB_1LC1RD	A	2	2	64
1RB0LC_1LA0RD_1RD0RB_1LC1RD	A	2	2	64
1RB0LC_1LA0RD_1RD1RB_1LC1RD	A	2	2	64
1RB0LC_1LA1LC_0LD0LB_1RC1LD	A	2	2	64
1RB0LC_1LA1LC_0LD1LB_1RC1LD	A	2	2	64
1RB0LC_1LA1LC_1RD0LC_0LB0LC	A	2	2	64
1RB0LC_1LA1LC_1RD0LC_0LB1LC	A	2	2	64
1RB0LC_1LA1LC_1RD0LC_0LB1RD	A	2	2	64
1RB0LC_1LA1LC_1RD0LC_1LB0LC	A	2	2	64
1RB0LC_1LA1LC_1RD0LC_1LB1LC	A	2	2	64
1RB0LC_1LA1LC_1RD0LC_1LB1RB	A	2	2	64
1RB0LC_1LA1LC_1RD0LC_1LB1RC	A	2	2	64
1RB0LC_1LA1LC_1RD0RC_0LB1RC	A	2	2	64
1RB0LC_1LA1LD_0LB0LD_1RC0LD	A	5	2	64
1RB0LC_1LA1LD_0LB1LD_1RC0LD	A	5	2	64
1RB0LC_1LA1LD_0LB1RD_1RC0RD	A	5	2	64
1RB0LC_1LA1LD_1LB0LD_1RC0LD	A	5	2	64
1RB0LC_1LA1LD_1LB1LD_1RC0LD	A	5	2	64
1RB0LC_1LA1LD_1RD1LC_0LC0LB	A	2	2	64
