1RB0LB_0LC1RD_1LA1LD_1LB0RD	2	OK	0	78	486	0.00
1RB0LB_0LC1RD_1LA1RC_1LB0RD	2	OK	0	86	538	0.00
1RB0LB_0RC0RC_1LD1RC_1LA0LA	2	OK	0	85	459	0.00
1RB0LB_0RC1RD_1LA1RC_1LA0RC	2	OK	0	53	334	0.00
1RB0LB_1LA1LC_1LB0RD_0LB1RC	2	OK	0	56	360	0.00
1RB0LB_1LA1LC_1LB0RD_0RB1RC	2	OK	0	62	396	0.00
1RB0LB_1LA1LC_1LB0RD_1LB1RC	2	OK	0	57	366	0.00
1RB0LB_1LA1LC_1LB0RD_1RB1RC	2	OK	0	57	384	0.00
1RB0LB_1LA1LC_1RC1RD_0RD1RB	3	OK	0	136	532	0.00
1RB0LB_1LC0LD_1RA1LC_1RC0RC	2	OK	0	61	332	0.00
1RB0LB_1LC0LD_1RD1RC_1LA0RC	2	OK	0	72	524	0.00
1RB0LB_1LC1RB_0LD1RD_1LA0RB	2	OK	0	67	419	0.00
1RB0LB_1LC1RB_1RA0LD_1RD0RB	2	OK	0	59	347	0.00
1RB0LB_1LC1RC_1LD0RC_1LA0LB	2	OK	0	59	350	0.00
1RB0LB_1LC1RD_1LA0LB_1LA0RD	2	OK	0	64	458	0.00
1RB0LB_1LC1RD_1LA0LC_0RB0RC	2	OK	0	82	542	0.00
1RB0LB_1LC1RD_1LA0LD_0RB1RB	2	OK	0	72	451	0.00
1RB0LB_1LC1RD_1LA1LA_1LA0RD	2	OK	0	64	452	0.00
1RB0LB_1LC1RD_1LA1LC_0RB1RB	2	OK	0	64	462	0.00
1RB0LB_1LC0RD_1LA0LD_0RB1RD	2	OK	0	77	691	0.00
1RB0LB_1LC0RD_1LA0RB_1RC1RA	2	OK	0	73	407	0.00
1RB0LB_1LC0RD_1LA1LB_0LA0RA	2	OK	0	72	419	0.00
1RB0LB_1LC0RD_1LA1LB_0RB1RD	2	OK	0	82	749	0.01
1RB0LB_1LC0RD_1LA1LC_0RB1RD	2	OK	0	80	735	0.01
1RB0LB_1LC0RD_1LA1LC_1RB1RD	2	OK	0	71	542	0.00
1RB0LB_1LC0RD_1LA1LD_1LB0RA	2	OK	0	71	397	0.00
1RB0LB_1LC0RD_1LD1LC_1RB0RA	2	OK	0	55	354	0.00
1RB0LB_1LC0RA_1RD0LB_0LA1RC	3	OK	0	64	528	0.00
1RB0LB_1LC0RA_1RD0LB_1LB1RC	3	OK	0	68	556	0.00
1RB0LB_1LC0RB_0LA0LD_0RA1LB	2	OK	0	52	298	0.00
1RB0LB_1LC0RB_0LD1LD_0RA1LB	2	OK	0	50	285	0.00
1RB0LB_1LC0RC_1LD1RC_0LA1RB	2	OK	0	73	440	0.00
1RB0LB_1LC0RD_1LA0LB_0RB1RD	2	OK	0	76	695	0.01
1RB0LB_1LC0RD_1LA0LB_1RB1RA	3	OK	0	108	800	0.01
1RB0LB_1LC0RD_1LA0LB_1RB1RD	3	OK	0	109	1011	0.01
1RB0LB_1LC1RD_1LA1LD_1LC0RB	3	OK	0	179	1530	0.01
1RB0LB_1LC1RD_1LA1RA_1LA0RD	2	OK	0	74	506	0.00
1RB0LB_1LC1RD_1RD0LB_1LA0RD	2	OK	0	66	460	0.00
1RB0LB_1LC1RD_1RD0LC_1LA0RD	2	OK	0	86	578	0.00
1RB0LB_1LC1RD_1RD1LA_1LA0RD	2	OK	0	66	458	0.00
