1RB0RC_1LC0LD_1RA0LB_1LB0LA	2
1RB0RC_1LC0LD_1RA0LB_1LB0LC	2
1RB0RC_1LC0LD_1RA0LB_1LB1RA	2
1RB0RC_1LC0LD_1RA0LB_1LC0RB	2
1RB0RC_1LC0LD_1RA0LB_1LC0RD	2
1RB0RC_1LC0RA_0RD0LB_1RA1RD	2
1RB0RC_1LC0RA_1LA0LD_0LB---	4
1RB0RC_1LC0RA_1RD0LB_0RA1RD	2
1RB0RC_1LC0RA_1RD0LB_1RA1RD	2
1RB0RC_1LC0RB_1RA0LD_1LC1LB	2
1RB0RC_1LC0RC_1RA0LD_1LC0LB	2
1RB0RC_1LC0RC_1RA0LD_1LC0LD	2
1RB0RC_1LC0RD_1LD0LB_1RB1RA	2
1RB0RC_1LC1LD_1RA0LB_0LC1RA	2
1RB0RC_1LC1LD_1RA0LB_0RC1RA	2
1RB0RC_1LC1LD_1RA0LB_1LC0LA	2
1RB0RC_1LC1LD_1RA0LB_1LC0RA	2
1RB0RC_1LC1LD_1RA0LB_1LD1RA	4
1RB0RC_1LC1RA_1RA0LD_1LC1LA	2
1RB0RC_1RC0RA_1LD0RB_1LB0LC	2
1RB0RC_1RC0RD_1LC0LD_0RA0LB	4
1RB0RC_1RC1LB_1LD1RA_0LD0LC	4
1RB0RC_1RC1LB_1LD1RA_0RB0LD	2
1RB0RC_1RC1LB_1LD1RA_0RC0LD	2
1RB0RC_1RC1LC_1LD1RA_1LB0LB	4
1RB0RC_1RC1RA_1LD0RB_1LA0LC	2
1RB0RD_0RC0LB_1LC1RA_1LB1RD	4
1RB0RD_0RC1RA_1LB0LC_1LC1RD	4
1RB0RD_0RC1RA_1LD1RC_1LB0LD	4
1RB0RD_1LC0LA_1RA0LB_0RC---	4
1RB0RD_1LC0LB_---1RA_1LB1RD	4
1RB0RD_1LC0LB_1LA1RC_1LB1RD	4
1RB0RD_1LC0LB_1LB1RA_0RB1RD	4
1RB0RD_1LC0LB_1LD1LA_1RA0LC	2
1RB0RD_1LC0LB_1RD1RA_1LB1RC	4
1RB0RD_1LC0LD_1LD1LB_1RA0LC	2
1RB0RD_1LC0RA_1LA0LB_0RC0LA	2
1RB0RD_1LC0RA_1LA0LB_0RC0LC	2
1RB0RD_1LC0RA_1LA0LB_0RC0RB	2
1RB0RD_1LC0RA_1LA0LB_0RC0RC	2
1RB0RD_1LC0RA_1LA0LB_0RC1RB	2
1RB0RD_1LC0RA_1LA0LB_0RC1RD	2
1RB0RD_1LC0RA_1LA0LB_1RA0RB	2
1RB0RD_1LC0RA_1LA0LB_1RA0RC	2
1RB0RD_1LC0RA_1LA0LB_1RA1LC	2
1RB0RD_1LC0RA_1LA0LB_1RB0LA	2
1RB0RD_1LC0RA_1LA0LB_1RB0LD	2
1RB0RD_1LC0RA_1LD0LB_1RA0LD	2
1RB0RD_1LC0RA_1LD0LB_1RB0LB	2
1RB0RD_1LC0RB_1LD0LB_1RA0LC	2
1RB0RD_1LC0RD_1LD0LC_1RA0LC	2
1RB0RD_1LC1LB_1RD1RC_0LB0RA	2
1RB0RD_1LC1RD_1LA0LC_1RA1LD	2
1RB0RD_1LC1RD_1LD0LD_1RA0LC	2
1RB0RD_1RC0LB_1LD1LB_1RA0LC	2
1RB0RD_1RC0RA_1LD0RB_1LB0LC	2
1RB0RD_1RC1LB_1LD1RA_0RB0LB	4
1RB1LA_0LA0RC_0RD0RB_0LD1LB	4
1RB1LA_0LA0RC_0RD0RC_0LD1LB	4
1RB1LA_0LA0RC_0RD1RB_1LD1LB	3
1RB1LA_0LA1RC_0RD0RC_0LD1LB	4
1RB1LA_0LA1RC_1RB0LD_0RC1LC	2
1RB1LA_0LA1RC_1RB0LD_0RD1LC	3
1RB1LA_0LC0RB_1RC1LD_0LB0LA	4
1RB1LA_0LC0RB_1RC1LD_0LC0LA	4
1RB1LA_0LC1RD_1LA1LD_1LC0RB	2
1RB1LA_0RC0LC_1LD0LA_1LD1LB	4
1RB1LA_0RC0RB_0LC1LD_0LA---	4
1RB1LA_0RC0RB_0LC1LD_1RC0LA	4
1RB1LA_0RC0RB_0LD0LA_1LC---	4
1RB1LA_0RC0RB_0LD0LA_1LD0LA	4
1RB1LA_0RC0RB_0LD0LA_1LD1RC	4
1RB1LA_0RC0RB_0LD0LA_1RC1LC	4
1RB1LA_0RC0RB_0LD1RC_1LD0LA	4
1RB1LA_0RC0RB_0RD0LA_1LC0LD	4
1RB1LA_0RC0RD_0LC1LD_0LA0RB	4
1RB1LA_0RC1LC_1RD0LB_0LA1RC	2
1RB1LA_0RC1LC_1RD0LB_1LA1RC	2
1RB1LA_0RC1LD_1LC0RB_0LA1LD	4
1RB1LA_0RC1LD_1LC0RB_1LA0LA	4
1RB1LA_0RC1LD_1LC0RB_1RA0LA	4
1RB1LA_1LA1RC_1RB0LD_0RC1LC	2
1RB1LA_1LA1RC_1RB0LD_0RD1LC	3
1RB1LA_1LC0LD_1RC0LB_1RD0RA	4
1RB1LA_1LC1LD_0RD0LC_1RA1RD	2
1RB1LA_1LC1RD_0RB0LC_1RA1RB	2
1RB1LA_1LC1RD_0RD0LC_1RA0RD	2
1RB1LA_1LC1RD_0RD0LC_1RA1RB	2
1RB1LA_1LC1RD_0RD0LC_1RA1RD	2
1RB1LA_1RC0LD_0LA0RB_1LB0RC	2
1RB1LA_1RC0LD_0LA0RB_1LB1RB	2
1RB1LA_1RC0LD_0LA1RB_0RB1LB	2
1RB1LA_1RC0LD_0LA1RB_0RD1LB	3
1RB1LA_1RC0LD_1LA1RB_0RB1LB	2
