# spec	rung	verdict	seconds  (tools/closeouttr/ng_batch.py probe)
1RB1LA_0LA1RC_1RB0LD_0RD1LC	ng:6:0	false	0.8
1RB1LA_0LA1RC_1RB0LD_0RD1LC	rk:4:0	false	1.4
1RB1LA_0LA1RC_1RB0LD_0RD1LC	rk:4:1024	false	1.3
1RB1LA_0LA1RC_1RB0LD_0RD1LC	rk:4:64	false	1.4
1RB1LA_0LA1RC_1RB0LD_0RD1LC	rk:5:0	false	2.2
1RB1LA_0LA1RC_1RB0LD_0RD1LC	rk:5:64	false	2.0
1RB1LA_0LA1RC_1RB0LD_0RD1LC	rk:6:0	false	4.2
1RB1LA_0LA1RC_1RB0LD_0RD1LC	rk:7:0	false	7.5
1RB1LA_0LC0RC_1RD1RC_0LD0LA	ng:4:0	false	0.9
1RB1LA_0LC0RC_1RD1RC_0LD0LA	ng:5:0	false	0.8
1RB1LA_0LC0RC_1RD1RC_0LD0LA	ng:6:0	false	0.8
1RB1LA_0LC0RC_1RD1RC_0LD0LA	rk:4:0	false	1.0
1RB1LA_0LC0RC_1RD1RC_0LD0LA	rk:4:1024	false	1.0
1RB1LA_0LC0RC_1RD1RC_0LD0LA	rk:4:64	false	1.0
1RB1LA_0LC0RC_1RD1RC_0LD0LA	rk:5:0	false	1.4
1RB1LA_0LC0RC_1RD1RC_0LD0LA	rk:5:64	false	1.3
1RB1LA_0LC0RC_1RD1RC_0LD0LA	rk:6:0	false	2.2
1RB1LA_0LC0RC_1RD1RC_0LD0LA	rk:7:0	false	3.7
1RB1LA_0LC1RD_0LA1RC_0LD0RC	ng:4:0	false	1.1
1RB1LA_0LC1RD_0LA1RC_0LD0RC	ng:5:0	false	0.7
1RB1LA_0LC1RD_0LA1RC_0LD0RC	ng:6:0	false	0.9
1RB1LA_0LC1RD_0LA1RC_0LD0RC	rk:4:0	false	1.1
1RB1LA_0LC1RD_0LA1RC_0LD0RC	rk:4:1024	false	1.1
1RB1LA_0LC1RD_0LA1RC_0LD0RC	rk:4:64	false	1.1
1RB1LA_0LC1RD_0LA1RC_0LD0RC	rk:5:0	false	1.6
1RB1LA_0LC1RD_0LA1RC_0LD0RC	rk:5:64	false	1.5
1RB1LA_0LC1RD_0LA1RC_0LD0RC	rk:6:0	false	2.2
1RB1LA_0LC1RD_0LA1RC_0LD0RC	rk:7:0	false	4.1
1RB1LA_0RC0RD_1LD0LA_1LC1RD	ng:4:0	false	1.1
1RB1LA_0RC0RD_1LD0LA_1LC1RD	ng:5:0	false	1.1
1RB1LA_0RC0RD_1LD0LA_1LC1RD	ng:6:0	false	1.3
1RB1LA_0RC0RD_1LD0LA_1LC1RD	rk:4:0	false	3.3
1RB1LA_0RC0RD_1LD0LA_1LC1RD	rk:4:1024	false	3.2
1RB1LA_0RC0RD_1LD0LA_1LC1RD	rk:4:64	false	3.3
1RB1LA_0RC0RD_1LD0LA_1LC1RD	rk:5:0	false	9.0
1RB1LA_0RC0RD_1LD0LA_1LC1RD	rk:5:64	false	9.0
1RB1LA_0RC0RD_1LD0LA_1LC1RD	rk:6:0	false	23.9
1RB1LA_0RC0RD_1LD0LA_1LC1RD	rk:7:0	false	60.6
1RB1LA_1LA0RC_1LB1RD_0LA1RD	ng:4:0	false	0.9
1RB1LA_1LA0RC_1LB1RD_0LA1RD	ng:5:0	false	0.8
1RB1LA_1LA0RC_1LB1RD_0LA1RD	ng:6:0	false	0.8
1RB1LA_1LA0RC_1LB1RD_0LA1RD	rk:4:0	false	1.0
1RB1LA_1LA0RC_1LB1RD_0LA1RD	rk:4:1024	false	1.1
1RB1LA_1LA0RC_1LB1RD_0LA1RD	rk:4:64	false	1.1
1RB1LA_1LA0RC_1LB1RD_0LA1RD	rk:5:0	false	1.5
1RB1LA_1LA0RC_1LB1RD_0LA1RD	rk:5:64	false	1.6
1RB1LA_1LA0RC_1LB1RD_0LA1RD	rk:6:0	false	2.5
1RB1LA_1LA0RC_1LB1RD_0LA1RD	rk:7:0	false	4.7
1RB1LA_1LC0RB_1LD1RC_0LC0LA	ng:4:0	false	1.6
1RB1LA_1LC0RB_1LD1RC_0LC0LA	ng:5:0	false	2.5
1RB1LA_1LC0RB_1LD1RC_0LC0LA	ng:6:0	false	7.6
1RB1LA_1LC0RB_1LD1RC_0LC0LA	rk:4:0	false	5.8
1RB1LA_1LC0RB_1LD1RC_0LC0LA	rk:4:1024	false	5.9
1RB1LA_1LC0RB_1LD1RC_0LC0LA	rk:4:64	false	5.6
1RB1LA_1LC0RB_1LD1RC_0LC0LA	rk:5:0	false	27.6
1RB1LA_1LC0RB_1LD1RC_0LC0LA	rk:5:64	false	27.5
1RB1LA_1LC0RB_1LD1RC_0LC0LA	rk:6:0	false	243.3
1RB1LA_1LC0RB_1LD1RC_0LC0LA	rk:7:0	timeout	300.1
1RB1LA_1LC0RD_1RA0LB_1RB0RD	ng:4:0	false	1.0
1RB1LA_1LC0RD_1RA0LB_1RB0RD	ng:5:0	false	1.0
1RB1LA_1LC0RD_1RA0LB_1RB0RD	ng:6:0	false	1.4
1RB1LA_1LC0RD_1RA0LB_1RB0RD	rk:4:0	false	1.6
1RB1LA_1LC0RD_1RA0LB_1RB0RD	rk:4:1024	false	1.6
1RB1LA_1LC0RD_1RA0LB_1RB0RD	rk:4:64	false	1.6
1RB1LA_1LC0RD_1RA0LB_1RB0RD	rk:5:0	false	5.6
1RB1LA_1LC0RD_1RA0LB_1RB0RD	rk:5:64	false	5.6
1RB1LA_1LC0RD_1RA0LB_1RB0RD	rk:6:0	false	16.2
1RB1LA_1LC0RD_1RA0LB_1RB0RD	rk:7:0	false	92.5
1RB1LA_1RC0LD_0LA0RC_0LC1LB	ng:4:0	false	1.1
1RB1LA_1RC0LD_0LA0RC_0LC1LB	ng:5:0	false	1.2
1RB1LA_1RC0LD_0LA0RC_0LC1LB	ng:6:0	false	1.8
1RB1LA_1RC0LD_0LA0RC_0LC1LB	rk:4:0	false	13.3
1RB1LA_1RC0LD_0LA0RC_0LC1LB	rk:4:1024	false	13.1
1RB1LA_1RC0LD_0LA0RC_0LC1LB	rk:4:64	false	13.3
1RB1LA_1RC0LD_0LA0RC_0LC1LB	rk:5:0	false	31.8
1RB1LA_1RC0LD_0LA0RC_0LC1LB	rk:5:64	false	31.8
1RB1LA_1RC0LD_0LA0RC_0LC1LB	rk:6:0	false	83.3
1RB1LA_1RC0LD_0LA0RC_0LC1LB	rk:7:0	false	172.0
1RB1LA_1RC0RC_1LD1RC_1RA0LA	ng:4:0	false	1.1
1RB1LA_1RC0RC_1LD1RC_1RA0LA	ng:5:0	false	1.0
1RB1LA_1RC0RC_1LD1RC_1RA0LA	ng:6:0	false	1.2
1RB1LA_1RC0RC_1LD1RC_1RA0LA	rk:4:0	false	3.9
1RB1LA_1RC0RC_1LD1RC_1RA0LA	rk:4:1024	false	3.8
1RB1LA_1RC0RC_1LD1RC_1RA0LA	rk:4:64	false	3.8
1RB1LA_1RC0RC_1LD1RC_1RA0LA	rk:5:0	false	11.6
1RB1LA_1RC0RC_1LD1RC_1RA0LA	rk:5:64	false	11.5
1RB1LA_1RC0RC_1LD1RC_1RA0LA	rk:6:0	false	32.2
1RB1LA_1RC0RC_1LD1RC_1RA0LA	rk:7:0	false	85.5
1RB1LB_0LC1RD_1LA0RB_1LB0RD	ng:4:0	false	1.1
1RB1LB_0LC1RD_1LA0RB_1LB0RD	ng:5:0	false	1.1
1RB1LB_0LC1RD_1LA0RB_1LB0RD	ng:6:0	false	1.7
1RB1LB_0LC1RD_1LA0RB_1LB0RD	rk:4:0	false	3.4
1RB1LB_0LC1RD_1LA0RB_1LB0RD	rk:4:1024	false	3.4
1RB1LB_0LC1RD_1LA0RB_1LB0RD	rk:4:64	false	3.3
1RB1LB_0LC1RD_1LA0RB_1LB0RD	rk:5:0	false	19.7
1RB1LB_0LC1RD_1LA0RB_1LB0RD	rk:5:64	false	15.3
1RB1LB_0LC1RD_1LA0RB_1LB0RD	rk:6:0	false	92.7
1RB1LB_0LC1RD_1LA0RB_1LB0RD	rk:7:0	false	288.4
1RB1LB_1LC0RD_0LB1LA_0LA1RA	ng:4:0	false	1.2
1RB1LB_1LC0RD_0LB1LA_0LA1RA	ng:5:0	false	1.5
1RB1LB_1LC0RD_0LB1LA_0LA1RA	ng:6:0	false	3.5
1RB1LB_1LC0RD_0LB1LA_0LA1RA	rk:4:0	false	5.0
1RB1LB_1LC0RD_0LB1LA_0LA1RA	rk:4:1024	false	4.9
1RB1LB_1LC0RD_0LB1LA_0LA1RA	rk:4:64	false	5.0
1RB1LB_1LC0RD_0LB1LA_0LA1RA	rk:5:0	false	23.4
1RB1LB_1LC0RD_0LB1LA_0LA1RA	rk:5:64	false	23.2
1RB1LB_1LC0RD_0LB1LA_0LA1RA	rk:6:0	false	161.4
1RB1LB_1LC0RD_0LB1LA_0LA1RA	rk:7:0	timeout	300.1
1RB1LB_1RC1LB_0LB0RD_0LA1RD	ng:4:0	false	0.7
1RB1LB_1RC1LB_0LB0RD_0LA1RD	ng:5:0	false	0.9
1RB1LB_1RC1LB_0LB0RD_0LA1RD	ng:6:0	false	0.9
1RB1LB_1RC1LB_0LB0RD_0LA1RD	rk:4:0	false	1.1
1RB1LB_1RC1LB_0LB0RD_0LA1RD	rk:4:1024	false	1.1
1RB1LB_1RC1LB_0LB0RD_0LA1RD	rk:4:64	false	1.1
1RB1LB_1RC1LB_0LB0RD_0LA1RD	rk:5:0	false	1.6
1RB1LB_1RC1LB_0LB0RD_0LA1RD	rk:5:64	false	1.5
1RB1LB_1RC1LB_0LB0RD_0LA1RD	rk:6:0	false	2.6
1RB1LB_1RC1LB_0LB0RD_0LA1RD	rk:7:0	false	4.8
1RB1LC_0LA0RB_1RD---_1LA1LD	ng:4:0	false	0.6
1RB1LC_0LA0RB_1RD---_1LA1LD	ng:5:0	false	0.8
1RB1LC_0LA0RB_1RD---_1LA1LD	ng:6:0	false	0.8
1RB1LC_0LA0RB_1RD---_1LA1LD	rk:4:0	false	0.7
1RB1LC_0LA0RB_1RD---_1LA1LD	rk:4:1024	false	0.7
1RB1LC_0LA0RB_1RD---_1LA1LD	rk:4:64	false	0.7
1RB1LC_0LA0RB_1RD---_1LA1LD	rk:5:0	false	0.7
1RB1LC_0LA0RB_1RD---_1LA1LD	rk:5:64	false	0.8
1RB1LC_0LA0RB_1RD---_1LA1LD	rk:6:0	false	0.8
1RB1LC_0LA0RB_1RD---_1LA1LD	rk:7:0	false	1.1
1RB1LC_0LA1RD_1LA0RB_0LD0RB	ng:4:0	false	0.8
1RB1LC_0LA1RD_1LA0RB_0LD0RB	ng:5:0	false	1.0
1RB1LC_0LA1RD_1LA0RB_0LD0RB	ng:6:0	false	1.5
1RB1LC_0LA1RD_1LA0RB_0LD0RB	rk:4:0	false	1.1
1RB1LC_0LA1RD_1LA0RB_0LD0RB	rk:4:1024	false	1.1
1RB1LC_0LA1RD_1LA0RB_0LD0RB	rk:4:64	false	1.2
1RB1LC_0LA1RD_1LA0RB_0LD0RB	rk:5:0	false	2.5
1RB1LC_0LA1RD_1LA0RB_0LD0RB	rk:5:64	false	2.4
1RB1LC_0LA1RD_1LA0RB_0LD0RB	rk:6:0	false	7.0
1RB1LC_0LA1RD_1LA0RB_0LD0RB	rk:7:0	false	26.5
1RB1LC_0LC1RD_1LA0RB_0LD0RB	ng:4:0	false	0.8
1RB1LC_0LC1RD_1LA0RB_0LD0RB	ng:5:0	false	1.0
1RB1LC_0LC1RD_1LA0RB_0LD0RB	ng:6:0	false	1.4
1RB1LC_0LC1RD_1LA0RB_0LD0RB	rk:4:0	false	1.9
1RB1LC_0LC1RD_1LA0RB_0LD0RB	rk:4:1024	false	1.9
1RB1LC_0LC1RD_1LA0RB_0LD0RB	rk:4:64	false	1.9
1RB1LC_0LC1RD_1LA0RB_0LD0RB	rk:5:0	false	5.0
1RB1LC_0LC1RD_1LA0RB_0LD0RB	rk:5:64	false	4.9
1RB1LC_0LC1RD_1LA0RB_0LD0RB	rk:6:0	false	23.5
1RB1LC_0LC1RD_1LA0RB_0LD0RB	rk:7:0	false	78.8
1RB1LC_1LA1LD_1LB0LD_1RD0RC	ng:4:0	false	0.6
1RB1LC_1LA1LD_1LB0LD_1RD0RC	ng:5:0	false	0.7
1RB1LC_1LA1LD_1LB0LD_1RD0RC	ng:6:0	false	0.8
1RB1LC_1LA1LD_1LB0LD_1RD0RC	rk:4:0	false	0.9
1RB1LC_1LA1LD_1LB0LD_1RD0RC	rk:4:1024	false	0.9
1RB1LC_1LA1LD_1LB0LD_1RD0RC	rk:4:64	false	0.8
1RB1LC_1LA1LD_1LB0LD_1RD0RC	rk:5:0	false	1.0
1RB1LC_1LA1LD_1LB0LD_1RD0RC	rk:5:64	false	1.0
1RB1LC_1LA1LD_1LB0LD_1RD0RC	rk:6:0	false	1.2
1RB1LC_1LA1LD_1LB0LD_1RD0RC	rk:7:0	false	1.3
1RB1LC_1LC0RD_1RD0LC_1LA0RA	ng:4:0	false	1.0
1RB1LC_1LC0RD_1RD0LC_1LA0RA	ng:5:0	false	1.1
1RB1LC_1LC0RD_1RD0LC_1LA0RA	ng:6:0	false	1.5
1RB1LC_1LC0RD_1RD0LC_1LA0RA	rk:4:0	false	8.2
1RB1LC_1LC0RD_1RD0LC_1LA0RA	rk:4:1024	false	8.1
1RB1LC_1LC0RD_1RD0LC_1LA0RA	rk:4:64	false	8.1
1RB1LC_1LC0RD_1RD0LC_1LA0RA	rk:5:0	true	4.9
1RB1LC_1LC0RD_1RD0LC_1LA0RA	rk:5:64	true	4.2
1RB1LC_1LC0RD_1RD0LC_1LA0RA	rk:6:0	true	15.7
1RB1LC_1LC0RD_1RD0LC_1LA0RA	rk:7:0	true	38.9
1RB1LC_1RC1LB_1LA1RD_0LC0RD	ng:4:0	false	0.7
1RB1LC_1RC1LB_1LA1RD_0LC0RD	ng:5:0	false	0.8
1RB1LC_1RC1LB_1LA1RD_0LC0RD	ng:6:0	false	1.0
1RB1LC_1RC1LB_1LA1RD_0LC0RD	rk:4:0	true	0.9
1RB1LC_1RC1LB_1LA1RD_0LC0RD	rk:4:1024	true	0.8
1RB1LC_1RC1LB_1LA1RD_0LC0RD	rk:4:64	true	0.8
1RB1LC_1RC1LB_1LA1RD_0LC0RD	rk:5:0	true	1.1
1RB1LC_1RC1LB_1LA1RD_0LC0RD	rk:5:64	true	1.1
1RB1LC_1RC1LB_1LA1RD_0LC0RD	rk:6:0	true	1.7
1RB1LC_1RC1LB_1LA1RD_0LC0RD	rk:7:0	true	3.3
1RB1LD_0RC0LB_1LC1RA_0RD0LA	ng:4:0	false	0.8
1RB1LD_0RC0LB_1LC1RA_0RD0LA	ng:5:0	false	1.3
1RB1LD_0RC0LB_1LC1RA_0RD0LA	ng:6:0	false	2.0
1RB1LD_0RC0LB_1LC1RA_0RD0LA	rk:4:0	false	5.9
1RB1LD_0RC0LB_1LC1RA_0RD0LA	rk:4:1024	false	5.9
1RB1LD_0RC0LB_1LC1RA_0RD0LA	rk:4:64	false	5.9
1RB1LD_0RC0LB_1LC1RA_0RD0LA	rk:5:0	false	19.4
1RB1LD_0RC0LB_1LC1RA_0RD0LA	rk:5:64	false	18.9
1RB1LD_0RC0LB_1LC1RA_0RD0LA	rk:6:0	false	43.8
1RB1LD_0RC0LB_1LC1RA_0RD0LA	rk:7:0	false	158.3
1RB1LD_0RC1RB_0LD1RD_1LA0RC	ng:4:0	false	0.6
1RB1LD_0RC1RB_0LD1RD_1LA0RC	ng:5:0	false	0.8
1RB1LD_0RC1RB_0LD1RD_1LA0RC	ng:6:0	false	0.7
1RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:4:0	false	1.3
1RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:4:1024	false	1.3
1RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:4:64	false	1.3
1RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:5:0	false	2.1
1RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:5:64	false	2.0
1RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:6:0	false	3.9
1RB1LD_0RC1RB_0LD1RD_1LA0RC	rk:7:0	false	7.3
1RB1LD_1LC1RB_---1LA_1LA0LA	ng:4:0	false	0.6
1RB1LD_1LC1RB_---1LA_1LA0LA	ng:5:0	false	0.7
1RB1LD_1LC1RB_---1LA_1LA0LA	ng:6:0	false	0.8
1RB1LD_1LC1RB_---1LA_1LA0LA	rk:4:0	true	0.8
1RB1LD_1LC1RB_---1LA_1LA0LA	rk:4:1024	true	0.8
1RB1LD_1LC1RB_---1LA_1LA0LA	rk:4:64	true	0.8
1RB1LD_1LC1RB_---1LA_1LA0LA	rk:5:0	true	0.8
1RB1LD_1LC1RB_---1LA_1LA0LA	rk:5:64	true	0.9
1RB1LD_1LC1RB_---1LA_1LA0LA	rk:6:0	true	0.9
1RB1LD_1LC1RB_---1LA_1LA0LA	rk:7:0	true	1.1
1RB1LD_1RC0RB_0LD---_1LA0LD	ng:4:0	false	0.7
1RB1LD_1RC0RB_0LD---_1LA0LD	ng:5:0	false	0.8
1RB1LD_1RC0RB_0LD---_1LA0LD	ng:6:0	false	1.2
1RB1LD_1RC0RB_0LD---_1LA0LD	rk:4:0	false	0.8
1RB1LD_1RC0RB_0LD---_1LA0LD	rk:4:1024	false	0.7
1RB1LD_1RC0RB_0LD---_1LA0LD	rk:4:64	false	0.8
1RB1LD_1RC0RB_0LD---_1LA0LD	rk:5:0	false	0.9
1RB1LD_1RC0RB_0LD---_1LA0LD	rk:5:64	false	0.9
1RB1LD_1RC0RB_0LD---_1LA0LD	rk:6:0	false	1.3
1RB1LD_1RC0RB_0LD---_1LA0LD	rk:7:0	false	3.1
1RB1LD_1RC0RD_0LC0LA_1LA0RB	ng:4:0	false	0.7
1RB1LD_1RC0RD_0LC0LA_1LA0RB	ng:5:0	false	0.9
1RB1LD_1RC0RD_0LC0LA_1LA0RB	ng:6:0	false	1.4
1RB1LD_1RC0RD_0LC0LA_1LA0RB	rk:4:0	false	1.0
1RB1LD_1RC0RD_0LC0LA_1LA0RB	rk:4:1024	false	1.0
1RB1LD_1RC0RD_0LC0LA_1LA0RB	rk:4:64	false	1.0
1RB1LD_1RC0RD_0LC0LA_1LA0RB	rk:5:0	false	1.4
1RB1LD_1RC0RD_0LC0LA_1LA0RB	rk:5:64	false	1.4
1RB1LD_1RC0RD_0LC0LA_1LA0RB	rk:6:0	false	3.2
1RB1LD_1RC0RD_0LC0LA_1LA0RB	rk:7:0	false	7.8
1RB1RA_0LC0RA_1LA0LD_0RB1LC	ng:4:0	false	0.7
1RB1RA_0LC0RA_1LA0LD_0RB1LC	ng:5:0	false	0.8
1RB1RA_0LC0RA_1LA0LD_0RB1LC	ng:6:0	false	1.6
1RB1RA_0LC0RA_1LA0LD_0RB1LC	rk:4:0	true	0.9
1RB1RA_0LC0RA_1LA0LD_0RB1LC	rk:4:1024	true	0.9
1RB1RA_0LC0RA_1LA0LD_0RB1LC	rk:4:64	true	0.9
1RB1RA_0LC0RA_1LA0LD_0RB1LC	rk:5:0	true	1.2
1RB1RA_0LC0RA_1LA0LD_0RB1LC	rk:5:64	true	1.2
1RB1RA_0LC0RA_1LA0LD_0RB1LC	rk:6:0	true	1.7
1RB1RA_0LC0RA_1LA0LD_0RB1LC	rk:7:0	true	3.1
1RB1RA_1LB1LC_0RD1LD_0RA0LD	ng:4:0	false	0.8
1RB1RA_1LB1LC_0RD1LD_0RA0LD	ng:5:0	false	0.8
1RB1RA_1LB1LC_0RD1LD_0RA0LD	ng:6:0	false	1.5
1RB1RA_1LB1LC_0RD1LD_0RA0LD	rk:4:0	true	0.9
1RB1RA_1LB1LC_0RD1LD_0RA0LD	rk:4:1024	true	0.9
1RB1RA_1LB1LC_0RD1LD_0RA0LD	rk:4:64	true	0.9
1RB1RA_1LB1LC_0RD1LD_0RA0LD	rk:5:0	true	1.0
1RB1RA_1LB1LC_0RD1LD_0RA0LD	rk:5:64	true	1.3
1RB1RA_1LB1LC_0RD1LD_0RA0LD	rk:6:0	true	1.4
1RB1RA_1LB1LC_0RD1LD_0RA0LD	rk:7:0	true	2.4
1RB1RA_1LC0RD_1LA0LB_0LA0RC	ng:4:0	false	0.9
1RB1RA_1LC0RD_1LA0LB_0LA0RC	ng:5:0	false	1.0
1RB1RA_1LC0RD_1LA0LB_0LA0RC	ng:6:0	false	2.6
1RB1RA_1LC0RD_1LA0LB_0LA0RC	rk:4:0	false	5.0
1RB1RA_1LC0RD_1LA0LB_0LA0RC	rk:4:1024	false	5.0
1RB1RA_1LC0RD_1LA0LB_0LA0RC	rk:4:64	false	4.8
1RB1RA_1LC0RD_1LA0LB_0LA0RC	rk:5:0	false	6.8
1RB1RA_1LC0RD_1LA0LB_0LA0RC	rk:5:64	false	7.0
1RB1RA_1LC0RD_1LA0LB_0LA0RC	rk:6:0	true	15.9
1RB1RA_1LC0RD_1LA0LB_0LA0RC	rk:7:0	true	1.1
1RB1RA_1RC1RA_1LC1LD_0RA0LD	ng:4:0	false	0.8
1RB1RA_1RC1RA_1LC1LD_0RA0LD	ng:5:0	false	0.8
1RB1RA_1RC1RA_1LC1LD_0RA0LD	ng:6:0	false	1.3
1RB1RA_1RC1RA_1LC1LD_0RA0LD	rk:4:0	true	0.9
1RB1RA_1RC1RA_1LC1LD_0RA0LD	rk:4:1024	true	0.8
1RB1RA_1RC1RA_1LC1LD_0RA0LD	rk:4:64	true	0.9
1RB1RA_1RC1RA_1LC1LD_0RA0LD	rk:5:0	true	0.9
1RB1RA_1RC1RA_1LC1LD_0RA0LD	rk:5:64	true	0.9
1RB1RA_1RC1RA_1LC1LD_0RA0LD	rk:6:0	true	1.2
1RB1RA_1RC1RA_1LC1LD_0RA0LD	rk:7:0	true	1.7
1RB1RC_0LA1RA_1LD---_0RA0LD	ng:4:0	false	0.6
1RB1RC_0LA1RA_1LD---_0RA0LD	ng:5:0	false	0.7
1RB1RC_0LA1RA_1LD---_0RA0LD	ng:6:0	false	1.2
1RB1RC_0LA1RA_1LD---_0RA0LD	rk:4:0	false	0.8
1RB1RC_0LA1RA_1LD---_0RA0LD	rk:4:1024	false	0.7
1RB1RC_0LA1RA_1LD---_0RA0LD	rk:4:64	false	0.8
1RB1RC_0LA1RA_1LD---_0RA0LD	rk:5:0	false	0.8
1RB1RC_0LA1RA_1LD---_0RA0LD	rk:5:64	false	0.7
1RB1RC_0LA1RA_1LD---_0RA0LD	rk:6:0	false	0.9
1RB1RC_0LA1RA_1LD---_0RA0LD	rk:7:0	false	1.2
1RB1RC_1LA0LB_1RD0RC_1LD1LB	ng:4:0	false	0.9
1RB1RC_1LA0LB_1RD0RC_1LD1LB	ng:5:0	false	0.8
1RB1RC_1LA0LB_1RD0RC_1LD1LB	ng:6:0	false	1.9
1RB1RC_1LA0LB_1RD0RC_1LD1LB	rk:4:0	false	1.0
1RB1RC_1LA0LB_1RD0RC_1LD1LB	rk:4:1024	false	1.0
1RB1RC_1LA0LB_1RD0RC_1LD1LB	rk:4:64	false	1.0
1RB1RC_1LA0LB_1RD0RC_1LD1LB	rk:5:0	false	1.3
1RB1RC_1LA0LB_1RD0RC_1LD1LB	rk:5:64	false	1.2
1RB1RC_1LA0LB_1RD0RC_1LD1LB	rk:6:0	false	1.9
1RB1RC_1LA0LB_1RD0RC_1LD1LB	rk:7:0	false	3.4
1RB1RC_1LC0RB_1RA0LD_0RA0LC	ng:4:0	false	1.2
1RB1RC_1LC0RB_1RA0LD_0RA0LC	ng:5:0	false	1.7
1RB1RC_1LC0RB_1RA0LD_0RA0LC	ng:6:0	false	6.1
1RB1RC_1LC0RB_1RA0LD_0RA0LC	rk:4:0	false	6.8
1RB1RC_1LC0RB_1RA0LD_0RA0LC	rk:4:1024	false	6.8
1RB1RC_1LC0RB_1RA0LD_0RA0LC	rk:4:64	false	6.8
1RB1RC_1LC0RB_1RA0LD_0RA0LC	rk:5:0	false	21.9
1RB1RC_1LC0RB_1RA0LD_0RA0LC	rk:5:64	false	22.0
1RB1RC_1LC0RB_1RA0LD_0RA0LC	rk:6:0	false	112.3
1RB1RC_1LC0RB_1RA0LD_0RA0LC	rk:7:0	timeout	300.2
1RB1RD_0LC1RB_1RA1LC_0RB0LA	ng:4:0	false	0.9
1RB1RD_0LC1RB_1RA1LC_0RB0LA	ng:5:0	false	0.7
1RB1RD_0LC1RB_1RA1LC_0RB0LA	ng:6:0	false	1.3
1RB1RD_0LC1RB_1RA1LC_0RB0LA	rk:4:0	false	0.9
1RB1RD_0LC1RB_1RA1LC_0RB0LA	rk:4:1024	false	0.9
1RB1RD_0LC1RB_1RA1LC_0RB0LA	rk:4:64	false	0.9
1RB1RD_0LC1RB_1RA1LC_0RB0LA	rk:5:0	false	1.2
1RB1RD_0LC1RB_1RA1LC_0RB0LA	rk:5:64	false	1.1
1RB1RD_0LC1RB_1RA1LC_0RB0LA	rk:6:0	false	1.6
1RB1RD_0LC1RB_1RA1LC_0RB0LA	rk:7:0	false	2.1
1RB1RD_1LC0RD_1LA1LD_1RA0LC	ng:4:0	false	0.9
1RB1RD_1LC0RD_1LA1LD_1RA0LC	ng:5:0	false	0.8
1RB1RD_1LC0RD_1LA1LD_1RA0LC	ng:6:0	false	1.6
1RB1RD_1LC0RD_1LA1LD_1RA0LC	rk:4:0	false	8.8
1RB1RD_1LC0RD_1LA1LD_1RA0LC	rk:4:1024	false	8.6
1RB1RD_1LC0RD_1LA1LD_1RA0LC	rk:4:64	false	8.5
1RB1RD_1LC0RD_1LA1LD_1RA0LC	rk:5:0	false	7.3
1RB1RD_1LC0RD_1LA1LD_1RA0LC	rk:5:64	false	7.4
1RB1RD_1LC0RD_1LA1LD_1RA0LC	rk:6:0	false	10.0
1RB1RD_1LC0RD_1LA1LD_1RA0LC	rk:7:0	false	3.2
