machine,status,anchor,k0,meta_a,meta_b,kmin,nrules,qh,score
0RB0LB_1LC1LB_0RD1LA_1LC1RD,irules,88906,511,2,1,3,1,F,0
0RB0LB_1LC1LB_1RC0RD_1LA1RD,irules,99812,383,2,1,3,1,F,0
0RB0LB_1LC1LB_1RD0LA_0LB0RC,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1LC_0RD1LA_1LB1RD,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1LD_1RA1RC_1RC1LB,irules,171275,509,2,3,4,3,F,0
0RB0LB_1LC1RA_0LD0LA_1LA0RB,irules,198233,104,1,1,4,1,F,0
0RB0LB_1LC1RA_0LD0LA_1RD1LB,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RA_0LD1LC_1LA0RB,irules,199130,111,1,1,5,2,F,0
0RB0LB_1LC1RA_1LD0LA_1LA0LD,irules,198912,111,1,1,5,1,F,0
0RB0LB_1LC1RA_1LD0LA_1LA1LD,irules,198443,104,1,1,4,1,F,0
0RB0LB_1LC1RA_1LD0LC_1LA1LD,irules,199195,118,1,1,4,2,F,0
0RB0LB_1LC1RA_1LD0RC_1RB0LC,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RA_1LD1LC_1LA0LD,irules,198723,118,1,1,4,2,F,0
0RB0LB_1LC1RA_1LD1LC_1LA1LD,irules,199354,111,1,1,5,4,F,0
0RB0LB_1LC1RA_1LD1RD_1LA0LD,irules,199992,2499,1,1,1,0,F,0
0RB0LB_1LC1RA_1RD0LA_1LA1LD,irules,198196,99,1,1,5,1,F,0
0RB0LB_1LC1RA_1RD1LC_1LA1LD,irules,199069,104,1,1,4,4,F,0
0RB0LB_1LC1RB_0LD1RD_1LA0RB,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RB_1LA0LD_1RA0LC,irules,199985,2816,1,1,1,0,F,0
0RB0LB_1LC1RB_1RA1LD_0LC0LA,irules,200000,4651,1,1,1,0,F,0
0RB0LB_1LC1RB_1RA1LD_1LA0LC,irules,199997,2437,1,1,1,0,F,0
0RB0LB_1LC1RC_1LA0RD_0RC0RB,irules,200000,3174,1,1,1,0,F,0
0RB0LB_1LC1RC_1LA0RD_1RA0RC,irules,200000,4650,1,1,2,0,F,0
0RB0LB_1LC1RC_1LA0RD_1RB0RC,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RC_1LA0RD_1RB1LA,irules,199418,91,1,1,7,4,F,0
0RB0LB_1LC1RC_1LA0RD_1RB1RC,irules,199462,105,1,1,7,4,F,0
0RB0LB_1LC1RC_1LA1RD_1RC0RD,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RC_1LD0RC_1LA0LC,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RD_0LD0LC_1RA1LC,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RD_0LD0RA_1RA1LA,irules,199031,111,1,1,5,1,F,0
0RB0LB_1LC1RD_0LD0RB_1RA0LC,irules,199066,115,1,1,1,0,F,0
0RB0LB_1LC1RD_1LA0LB_0RC1RA,irules,199696,111,1,1,7,1,F,0
0RB0LB_1LC1RD_1LA0RA_1LC0RC,irules,199564,119,1,1,5,2,F,0
0RB0LB_1LC1RD_1LA0RA_1RB0RC,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RD_1LA0RD_1RB1RC,undecided,0,0,0,0,0,0,?,0
0RB0LB_1LC1RD_1LA1RA_1LD0RC,irules,200000,4761,1,1,1,0,F,0
0RB0LB_1LC1RD_1RD0LA_1RB0RC,irules,197713,49,1,1,7,6,F,0
0RB0LB_1RC0LA_0RD1RC_1LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC0LA_0RD1RD_1LB0RD,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC0LA_0RD1RD_1LB1RB,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC0LA_1LD0RA_1LA0LC,irules,198353,105,1,1,5,1,F,0
0RB0LB_1RC0LC_0LD1RA_1LB1LD,irules,198612,119,1,1,1,0,F,0
0RB0LB_1RC0LC_1LD0RC_0LA1LB,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC0LD_0LC1LB_1RA1LA,irules,199962,1304,1,1,1,0,F,0
0RB0LB_1RC0LD_1LC1LB_1RA1LA,irules,199976,1397,1,1,1,6,F,0
0RB0LB_1RC0RC_1LD1RB_0LA1LB,irules,198793,289,1,3,1,1,F,0
0RB0LB_1RC1LB_0LB0RD_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LB_0LD0RA_1LA1LC,irules,199510,148,1,1,6,1,F,0
0RB0LB_1RC1LB_0LD0RD_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LB_0RD0RA_1LD0LB,irules,179854,512,2,0,5,5,F,0
0RB0LB_1RC1LB_0RD0RD_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LB_0RD1RC_1LD0LA,irules,88897,511,2,1,3,1,F,0
0RB0LB_1RC1LB_1LB0RD_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LB_1LC0RD_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LB_1LD0RB_0LA1LD,irules,174730,508,2,4,4,4,F,0
0RB0LB_1RC1LB_1LD0RB_1LA0LD,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LB_1LD0RD_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LB_1RD0RD_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LC_1LD0RA_1LB0LD,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LC_1RD1LA_1LC0RA,irules,199926,1256,1,1,1,3,F,0
0RB0LB_1RC1LD_1LB1RC_0RC0LA,irules,199889,984,1,1,1,0,F,0
0RB0LB_1RC1LD_1LB1RC_0RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1LD_1LB1RC_0RD0LA,irules,199935,904,1,1,1,0,F,0
0RB0LB_1RC1LD_1RD0RB_0LA0RA,irules,199596,108,1,1,7,2,F,0
0RB0LB_1RC1LD_1RD0RD_0LA0RA,irules,198457,104,1,1,6,2,F,0
0RB0LB_1RC1RA_1LD1RA_1LA0LD,irules,196676,84,1,3,3,13,F,0
0RB0LB_1RC1RA_1LD1RB_1LA0LD,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1RB_0RD0RC_1LD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LB_1RC1RB_1LD0LD_1RA1LC,irules,199984,3383,1,1,1,0,F,0
0RB0LB_1RC1RB_1LD0RC_1LC1LA,irules,173257,511,2,1,5,2,F,0
0RB0LB_1RC1RB_1LD0RC_1LD1LA,irules,173257,511,2,1,4,1,F,0
0RB0LB_1RC1RB_1LD0RD_1RB0LA,irules,199478,101,1,2,5,4,F,0
0RB0LB_1RC1RC_1LD0RA_1LA0LC,irules,198379,119,1,1,5,1,F,0
0RB0LB_1RC1RD_0LD0LC_1RA1LC,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC0LA_0RD1LB_1LC1RD,irules,199975,1834,1,1,1,0,F,0
0RB0LC_0LC0RD_1LA1LB_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC0RD_1LA1LD_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC0RD_1LA1RA_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC0RD_1LA1RC_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC0RD_1LD1LC_1RB1RA,irules,199755,84,1,1,6,3,F,0
0RB0LC_0LC0RD_1RD1LC_1RB1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1LC_0RD1LA_1RB1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1LC_1RD1LA_1LB0RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1RA_0RD1LD_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1RA_1LD1LB_0RB1LC,irules,87901,255,2,1,6,1,F,0
0RB0LC_0LC1RC_1LD1RA_1LA1LD,irules,199789,95,1,1,7,2,F,0
0RB0LC_0LC1RD_0RD1LA_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1RD_0RD1LC_1RB1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1RD_1LA1LA_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1RD_1LA1LC_1RB0RA,irules,198802,99,1,1,5,2,F,0
0RB0LC_0LC1RD_1LA1LC_1RB0RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1RD_1LD0RD_1LA1RA,irules,199566,113,1,1,6,5,F,0
0RB0LC_0LC1RD_1RB1LA_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1RD_1RB1LA_1LC1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_0LC1RD_1RD1LA_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_0RC1LC_0RD1LA_1LB1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_0RC1RB_1LD1RD_1LA0RD,irules,199998,3999,1,1,2,1,F,0
0RB0LC_0RC1RB_1LD1RD_1LA1RA,irules,199840,91,1,1,5,4,F,0
0RB0LC_0RC1RC_0LD1RB_1LA1LD,irules,198125,127,1,1,5,1,F,0
0RB0LC_0RC1RD_1LA1RA_1LD1LC,irules,199800,99,1,1,7,2,F,0
0RB0LC_0RC1RD_1LB1LA_1LC1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA0RC_0RD1RC_1LB1RA,irules,86333,249,2,7,6,4,F,0
0RB0LC_1LA1LC_0RD1LA_1RB1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD0LA_1RA0RA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD0LA_1RA0RC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD1LA_1RA0RA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD1LA_1RA0RC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD1LC_1RD0RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD1LD_0RA0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD1LD_0RA0LC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD1LD_0RA1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0LD1LD_0RA1RA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB0LD_0RB1LC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB0LD_0RB1LD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1LD_0RA0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1LD_0RA1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1LD_0RB0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1LD_0RB1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1LD_0RB1LC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1LD_0RB1LD,irules,197624,83,1,1,3,1,F,0
0RB0LC_1LA1RB_0RB1LD_0RD0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1LD_0RD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1LD_0RD1LC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RB1RD_1LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RD0LB_1LC1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RD1LC_0LA0LA,irules,196644,81,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_0LA1LA,irules,197293,82,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_0LA1RB,irules,197788,83,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1LA0LA,irules,196484,81,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1LA1LA,irules,197131,82,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1LA1RB,irules,197624,83,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1LB0LA,irules,195113,103,1,2,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1LB1LA,irules,190013,103,1,2,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1LB1RA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_0RD1LC_1LB1RB,irules,195836,105,1,2,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1LC0LA,irules,196804,81,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1LC1LA,irules,197293,82,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1RB0LA,irules,196324,81,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1RB1LA,irules,196969,82,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1RC0LA,irules,196964,81,1,1,3,1,F,0
0RB0LC_1LA1RB_0RD1LC_1RC1LA,irules,197455,82,1,1,3,1,F,0
0RB0LC_1LA1RB_1LB0LD_0RA0LD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_1LD0LD_1RA0LA,irules,199999,2020,1,1,1,1,F,0
0RB0LC_1LA1RB_1LD0LD_1RA1LD,irules,199989,1611,1,1,1,1,F,0
0RB0LC_1LA1RB_1LD0LD_1RA1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_1LD1LC_0RD0RB,irules,197293,82,1,1,3,1,F,0
0RB0LC_1LA1RB_1LD1LC_1RD0RB,irules,100562,383,2,1,3,1,F,0
0RB0LC_1LA1RB_1LD1RC_0RC0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_1RC1RD_0LB0RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_1RC1RD_1LA0RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RB_1RD1RD_1LD0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RC_0LD0LA_1RB1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RC_0LD1RA_1RB1LD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RC_0RD1RC_1LB1RA,irules,191927,376,2,8,6,4,F,0
0RB0LC_1LA1RC_1LD0RD_1LA0RA,irules,199325,118,1,1,5,2,F,0
0RB0LC_1LA1RC_1LD0RD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RC_1RB1LD_0RB0LD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LA1RC_1RD0LD_1RB0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RA_1RD0LA_1RB0RC,irules,199941,87,1,1,4,3,F,0
0RB0LC_1LC0RC_0LD1RA_1RC1LD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA0LA_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA0LA_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA0LA_1RB1LD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA0LA_1RB1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA0LB_1RB1RC,irules,197500,82,1,2,10,1,F,0
0RB0LC_1LC0RD_1LA0LC_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA0LC_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1LB_1RB0LC,irules,191555,65,1,1,10,1,F,0
0RB0LC_1LC0RD_1LA1LC_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1LC_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1LD_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1RA_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1RA_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1RB_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1RB_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1RC_0LA1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1LA1RC_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC0RD_1RB0LA_1LD1LC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1LB_0RD1LA_1RB1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1LB_1RD0LA_1LB0RC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1LC_0RD1LA_1RB1RD,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1LD_1LA1LB_1RD0RA,irules,128668,254,2,2,6,1,F,0
0RB0LC_1LC1RA_0LD0RA_1LA1LB,irules,199184,115,1,1,5,2,F,0
0RB0LC_1LC1RA_0LD1LC_0RD1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RA_0RD1LD_1LC1RB,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0LD1LD_0RA0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0LD1LD_0RA0LC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0LD1LD_0RA1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0LD1RD_1LA0RB,irules,199750,81,1,1,5,3,F,0
0RB0LC_1LC1RB_0RB0LD_0RB1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_0LA0LA,irules,199983,1904,1,1,1,0,F,0
0RB0LC_1LC1RB_0RB1LD_0LA1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_0LC0LA,irules,199983,1904,1,1,1,0,F,0
0RB0LC_1LC1RB_0RB1LD_0LC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_0RA0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_0RA1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_0RB0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_0RB1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_0RD0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_0RD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_1LA0RC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_1LA1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_1LB0LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_1LC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_1RB1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_1RC0LA,irules,199939,1738,1,1,1,0,F,0
0RB0LC_1LC1RB_0RB1LD_1RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RB1LD_1RD1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RC1LD_1LA0RC,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RC1LD_1LA1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RC1LD_1RB1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RC1LD_1RC1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RD1LD_0LA1LA,undecided,0,0,0,0,0,0,?,0
0RB0LC_1LC1RB_0RD1LD_1LA0RC,undecided,0,0,0,0,0,0,?,0
