1RB1LD_1RC0LA_1LA0RB_1RC1LB	6	2	0	42304	31
1RB1LD_1RC0LA_1RD0RB_1LB0LC	6	2	0	13856	29
1RB1LB_1LB0RC_1RA1LD_0LC0LD	15	2	0	130624	60
1RB1LD_1RC0RD_1LA0RB_1LB0LC	6	2	0	16576	29
1RB1LD_1RC0RA_0LA0LB_0LC1LC	6	2	0	10344	29
1RB1LA_1RC0LB_1LD0RD_1RA1LB	15	2	0	158704	58
1RB1RA_0LC0RC_1RD1LB_1LA0RB	6	2	0	13432	29
1RB1LD_1RC0RD_1RD1RC_0LA0RA	6	2	0	11616	29
1RB0RC_0LC0LD_0RD1LB_1RA1LD	12	2	4096	237584	49
1RB1RA_0LC0RC_1RD1LB_1LA1RD	6	2	0	12312	29
1RB1RA_0LC0RC_1RD1LB_1RA1RD	6	2	0	10856	29
1RB1RA_1RC1RB_0LD0RD_1RA1LC	6	2	0	10576	29
1RB1RC_1LC0LA_0RD0LB_1RA0RA	6	2	0	11248	29
1RB1LD_1LC1RB_1RD1RC_0LA0RA	6	2	0	11952	29
1RB1LD_1RC0RB_1RD1RC_0LA0RA	6	2	0	9664	29
1RB1LD_1RC0RC_1RD1LA_0LC0RA	6	2	0	6536	29
1RB1LD_0RC1RB_1RD0LA_0LA0RA	6	2	0	10480	29
1RB1LD_1RC0RD_1RD0RC_0LA0RA	6	2	0	10384	29
1RB1LD_1RC1RB_1RD0RC_0LA0RA	6	2	0	9264	29
1RB1LD_1RC1RB_1RD1RC_0LA0RA	6	2	0	10496	29
1RB1RA_0LC0RC_1RD1LB_1RA0RB	6	2	0	11976	29
1RB1LC_1RC1LB_1RD0LC_1LA0RA	15	2	0	158560	58
1RB1RA_0LC0RC_1RD1LB_1RA0RD	6	2	0	9976	29
1RB1RA_1RC0RB_0LD0RD_1RA1LC	6	2	0	9328	29
1RB1LA_1RC0RD_0LD0LA_0RA1LC	12	2	4096	219368	49
1RB1LC_1RC0LA_1RD0LC_1LA0RA	15	2	0	199824	60
1RB1LD_1RC1LC_1LC0RA_0LA0LD	15	2	0	133816	60
1RB1LA_0RC1LC_1RD0LA_1LA0RB	9	2	1024	234592	40
1RB1LD_1RC0LD_1RD0RA_1LA1LB	8	2	1024	236160	37
1RB1RC_1LC1RA_1LD0RA_1LA0LB	8	2	1024	236320	37
