machine,list,wave4_status,mxdys_status,mxdys_decider,match_kind
0RB0LC_1LC1RB_0RD1LA_1RB0RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_0RD1LA_1RB1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_0RD1LA_1RB1LD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_0RD1LA_1RB1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_0RD1LA_1RB1RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_0RD1LA_1RB1RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_0RD1LA_1RD1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1LD1LA_0RB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_2_2_200,direct
0RB0LC_1LC1RB_1LD1LA_0RC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_2_2_200,direct
0RB0LC_1LC1RB_1LD1LA_0RD0RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1LD1LA_0RD1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1LD1LA_0RD1RA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1LD1LA_0RD1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1LD1LA_1RD0RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1LD1LA_1RD0RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB0LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB0LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB0LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB0RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB0RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB1LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB1RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LB1RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC0LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC0LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC0LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC0LD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC0RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC0RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC1LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC1LD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC1RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LC1RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LD1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LD1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0LD1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_0RD1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB0LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB0LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB0LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB0RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB0RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB1LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB1RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LB1RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC0LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC0LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC0LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC0RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC1LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC1RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LC1RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LD0RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LD1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LD1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1LD1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB0LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB0LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB0LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB0LD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB0RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB0RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB1LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB1LD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB1RC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RB1RD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RC0LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RC0LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RC1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RC1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RC1LC,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RC1LD,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RC1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RD1LA,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RD1LB,listC,unboarded,,,no-match
0RB0LC_1LC1RB_1RD1LA_1RD1RB,listC,unboarded,,,no-match
0RB0LC_1LC1RD_0RB0LA_1RB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LC_1LC1RD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
0RB0LC_1RC---_1RD0LA_1LA1RC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
0RB0LC_1RC0LA_1LD1RB_0RC0LD,listC,unboarded,,,no-match
0RB0LC_1RC0LB_1RD0LA_1LA0RD,listC,unboarded,,,no-match
0RB0LC_1RC0LC_0RD1LA_1LC1RD,listC,unboarded,,,no-match
0RB0LC_1RC0LC_1RD0LA_1LB1RC,listC,unboarded,,,no-match
0RB0LC_1RC1LA_1LD1RB_0RC0LD,listC,unboarded,,,no-match
0RB0LC_1RC1LB_0RD1LA_1LC1RD,listC,unboarded,,,no-match
0RB0LC_1RC1LB_1LA1RD_0LB0RC,listC,unboarded,,,no-match
0RB0LC_1RC1LC_0RD1LA_1LC1RD,listC,unboarded,,,no-match
0RB0LC_1RC1LD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
0RB0LC_1RC1RB_1LD0LA_---1LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LC_1RC1RB_1RD0LA_1LA0LB,listC,unboarded,,,no-match
0RB0LC_1RC1RD_0LC1LA_1LB0RD,listC,fuel,,,no-match
0RB0LC_1RC1RD_0LC1LA_1LC1RB,listC,unboarded,,,no-match
0RB0LC_1RC1RD_0RD1LA_1LC1RD,listC,unboarded,,,no-match
0RB0LC_1RC1RD_1LA1LC_1LD0RB,listC,unboarded,,,no-match
0RB0LC_1RC1RD_1LB0LA_1LC0RD,listC,drift,,,no-match
0RB0LC_1RC1RD_1LB1LA_1LB0RD,listC,drift,,,no-match
0RB0LC_1RC1RD_1LB1LA_1LC0RD,listC,drift,,,no-match
0RB0LC_1RC1RD_1LC1LA_1LC1RB,listC,unboarded,,,no-match
0RB0LD_0LC0LD_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0LC0RC_1RD1RB_1LA1LD,listC,unboarded,,,no-match
0RB0LD_0LC1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0LC1LD_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0LC1RB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0LC1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0RC---_1LD1RB_0LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_0RC0LB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0RC0LD_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0RC1LB_1LA1RD_1RC0LB,listC,unboarded,,,no-match
0RB0LD_0RC1LB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0RC1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0RC1LD_1LA1RB_0LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_0RC1LD_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_0RC1RB_1LD---_1LA0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_0RC1RB_1LD1LA_0LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_0RC1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LA0RC_1RB---_0LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1LA1LC_0LD0LC_1RD1RB,listC,unboarded,,,no-match
0RB0LD_1LA1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LA1RC_0LC1RD_1RB0LA,listC,unboarded,,,no-match
0RB0LD_1LA1RC_0RD1RB_1LD0LA,listC,unboarded,,,no-match
0RB0LD_1LA1RC_0RD1RC_1LD0LA,listC,unboarded,,,no-match
0RB0LD_1LA1RC_1LB1RB_---0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1LA1RC_1LD0RC_1RB0LA,listC,unboarded,,,no-match
0RB0LD_1LA1RC_1LD1RB_---0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1LA1RC_1LD1RB_---1LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1LA1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LA1RC_1RB---_---0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1LA1RC_1RB---_0RB0LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1LA1RC_1RB0LD_0RB1LD,listC,unboarded,,,no-match
0RB0LD_1LA1RC_1RB0LD_0RC1LD,listC,unboarded,,,no-match
0RB0LD_1LA1RC_1RD0LA_1RB0LC,listC,unboarded,,,no-match
0RB0LD_1LC0LA_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LC0LD_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LC0RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
0RB0LD_1LC0RB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LC0RC_1LA1RD_1RC0LA,listC,unboarded,,,no-match
0RB0LD_1LC1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LC1LD_0RC1LA_1RC0LD,listC,fuel,,,no-match
0RB0LD_1LC1LD_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LC1RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
0RB0LD_1LC1RB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LC1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1LC1RD_0RB0LD_1RB0LA,listC,unboarded,,,no-match
0RB0LD_1LC1RD_0RD0LA_1LA1RB,listC,unboarded,,,no-match
0RB0LD_1LC1RD_0RD0LC_1RB1LA,listC,unboarded,,,no-match
0RB0LD_1RC---_0RD1RC_1LD0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
0RB0LD_1RC---_1LA1RB_0RB0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC---_1LA1RB_0RB0LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC---_1LD1RB_---0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC0LA_0RD1RC_1LD1LB,listC,unboarded,,,no-match
0RB0LD_1RC0LA_1LB1RB_---0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC0LA_1LB1RB_---1LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC0LA_1LD1RB_---1LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC0LA_1LD1RB_0RC0LD,listC,unboarded,,,no-match
0RB0LD_1RC0LA_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1RC0LC_0RD1RB_1LD0LA,listC,unboarded,,,no-match
0RB0LD_1RC0LD_1LA1RB_0RB1LD,listC,unboarded,,,no-match
0RB0LD_1RC0LD_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1RC1LB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1RC1LC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1RC1LD_0LA0RC_1LB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC1LD_1LC1RB_---0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC1LD_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1RC1RA_1LD---_0RA1LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC1RB_0RD0LB_1LD0LA,listC,unboarded,,,no-match
0RB0LD_1RC1RB_1LA---_0RC0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC1RB_1LC1LA_---0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC1RB_1LD1LB_---0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC1RB_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1RC1RC_0RD1RB_1LD0LA,listC,unboarded,,,no-match
0RB0LD_1RC1RC_1LD1RB_---1LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0LD_1RC1RC_1LD1RC_0RC1LA,listC,unboarded,,,no-match
0RB0LD_1RC1RD_0LB1RB_1LD0LA,listC,unboarded,,,no-match
0RB0RA_0LC0LD_1RB1LC_1LD1RA,listC,unboarded,,,no-match
0RB0RA_1RC0RC_1LD1RB_0LD0LA,listC,unboarded,,,no-match
0RB0RA_1RC1LD_1LC1RB_0LD0LA,listC,unboarded,,,no-match
0RB0RA_1RC1LD_1LD1RB_0LD0LA,listC,unboarded,,,no-match
0RB0RB_0LC0RA_1LD---_1RA1LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0RB_0LC0RA_1RB1LD_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0RB_0LC0RB_1LD---_1RA1LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0RB_0LC1RB_1LD0RB_1RA1LC,listC,unboarded,,,no-match
0RB0RB_0LC1RD_1RB1LC_0LA0RB,listC,unboarded,,,no-match
0RB0RB_1LA1LC_0LD0LC_1RD1RB,listC,unboarded,,,no-match
0RB0RB_1LC1RA_0LD0LC_1RD1LB,listC,fuel,,,no-match
0RB0RB_1RC1LB_1LA1RD_0LB0RC,listC,unboarded,,,no-match
0RB0RC_0LC---_0LD1RA_1RC1LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_2_2_200,direct
0RB0RC_1LA0LC_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LA1LC_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LA1RB_1RC1LD_0LA0LD,listC,unboarded,,,no-match
0RB0RC_1LA1RC_1RB1LD_0LD0LA,listC,unboarded,,,no-match
0RB0RC_1LC0LA_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC0LB_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC0LC_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC0LD_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC0RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
0RB0RC_1LC0RB_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC0RD_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC0RD_1LD0LD_1RA0LC,listC,unboarded,,,no-match
0RB0RC_1LC1LC_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC1RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
0RB0RC_1LC1RB_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC1RC_1LD1RA_1RA0LD,listC,unboarded,,,no-match
0RB0RC_1LC1RD_0LD1RA_1RC1LD,listC,unboarded,,,no-match
0RB0RC_1LC1RD_0RD0LC_1RB1LA,listC,unboarded,,,no-match
0RB0RC_1RC0LA_1LD1RB_0LD1LA,listC,unboarded,,,no-match
0RB0RC_1RC0LA_1LD1RB_0RC0LD,listC,unboarded,,,no-match
0RB0RC_1RC0LC_0RD1RA_1LD0LB,listC,unboarded,,,no-match
0RB0RC_1RC0LC_1LD1RB_0LD0LA,listC,unboarded,,,no-match
0RB0RC_1RC0LD_1LD0RD_1LB1RA,listC,unboarded,,,no-match
0RB0RC_1RC0RA_1LD0LD_1RB1LC,listC,unboarded,,,no-match
0RB0RC_1RC1LA_1LD1RB_0LD0LA,listC,unboarded,,,no-match
0RB0RC_1RC1LA_1LD1RB_0RC0LD,listC,unboarded,,,no-match
0RB0RC_1RC1LB_0LB1RD_0LA0RC,listC,unboarded,,,no-match
0RB0RC_1RC1LB_1LA1RD_0LB0RC,listC,unboarded,,,no-match
0RB0RC_1RC1LD_0LB0RA_1LB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0RC_1RC1RC_1LD1RB_0LD0LA,listC,unboarded,,,no-match
0RB0RD_0LC---_1RD1LC_0LC1RA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_2_2_200,direct
0RB0RD_0LC1RD_1RB1LC_0LA0RB,listC,unboarded,,,no-match
0RB0RD_1LA0LC_1RD1LC_0LC1RA,listC,unboarded,,,no-match
0RB0RD_1LA1RC_1RD1LC_0LC1RA,listC,unboarded,,,no-match
0RB0RD_1LC---_1RA1LB_0LB0RA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0RD_1LC---_1RA1LB_0LB0RD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0RD_1LC0RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
0RB0RD_1LC0RD_1RA1LB_0LB1RD,listC,unboarded,,,no-match
0RB0RD_1LC1RB_1RA0LC_1LB0LC,listC,unboarded,,,no-match
0RB0RD_1LC1RB_1RA0LC_1LD0LC,listC,unboarded,,,no-match
0RB0RD_1RC---_1LD1RB_0LD0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB0RD_1RC---_1RD1LC_0LC1RA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_2_2_200,direct
0RB0RD_1RC0LA_1LB1RB_0LD0LA,listC,unboarded,,,no-match
0RB0RD_1RC0LA_1LD1RB_0RC0LD,listC,unboarded,,,no-match
0RB0RD_1RC0LD_1LD0RC_1LA1LB,listC,drift,,,no-match
0RB0RD_1RC1LA_1LD1RB_0RC0LD,listC,unboarded,,,no-match
0RB0RD_1RC1LB_1LA1RD_0LB0RC,listC,unboarded,,,no-match
0RB0RD_1RC1LD_1LC1RB_0LD0LA,listC,unboarded,,,no-match
0RB0RD_1RC1RB_1LD1LB_0LD0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RB_1LD0RB_1RA1LC,listC,unboarded,,,no-match
0RB1LA_0LC1RD_0LD1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_0RD1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1LA1LC_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1LA1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1LA1RA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1LA1RC_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1LD0RB_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1LD1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1LD1RA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1LD1RC_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1RB1LC_1LA0RB,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1RB1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1RD1LC_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0LC1RD_1RD1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_0RC0LD_1LD1RB_0LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
0RB1LA_0RC1LB_1LA1RD_1RC0LB,listC,unboarded,,,no-match
0RB1LA_0RC1LB_1RD0LB_1LA1RC,listC,unboarded,,,no-match
0RB1LA_1LA1LC_0LD0LC_1RD1RB,listC,unboarded,,,no-match
0RB1LA_1LA1RC_1LD1RB_0RB0LD,listC,unboarded,,,no-match
0RB1LA_1LA1RC_1LD1RB_0RC0LD,listC,unboarded,,,no-match
0RB1LA_1LA1RC_1RB0LD_0RB1LD,listC,unboarded,,,no-match
0RB1LA_1LC1RB_0RB1LD_0RA0LC,listC,unboarded,,,no-match
0RB1LA_1LC1RB_0RB1LD_1RA0LC,listC,unboarded,,,no-match
0RB1LA_1LC1RB_1RD0LA_0LB0RD,listC,unboarded,,,no-match
0RB1LA_1LC1RB_1RD0LA_0LC0RD,listC,unboarded,,,no-match
0RB1LA_1LC1RB_1RD0LC_0RD0LA,listC,fuel,,,no-match
0RB1LA_1LC1RD_0LD1LA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0LD1RA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RA0LA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RA0LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RA1LA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RA1LB_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RA1LC_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RA1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RA1RA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RB0LA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RB0LC_1LA1RB,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RB0LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RB1LA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RB1LB_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RB1LC_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RB1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RB1RA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RC1LA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RD0LC_0LA1RB,listC,unboarded,,,no-match
0RB1LA_1LC1RD_0RD0LC_1LA1RB,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LA0LA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LA0RD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LA1LA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LA1LB_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LA1LC_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LA1LD_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LA1RA_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LA1RC_1RB0LA,listC,unboarded,,,no-match
0RB1LA_1LC1RD_1LD0LA_1RB0LA,listC,unboarded,,,no-match
