1RB1LC_0LC0RB_1LA0RD_1LB---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA0RD_1LC0LA	D	20	2	2	45	20000	33
1RB1LC_0LC0RB_1LA0RD_1LC0LB	D	16	2	2	41	20000	39
1RB1LC_0LC0RB_1LA0RD_1LC0LC	D	16	2	2	41	20000	41
1RB1LC_0LC0RB_1LA0RD_1LC0RB	D	16	2	2	41	20000	33
1RB1LC_0LC0RB_1LA0RD_1LC1LB	D	16	2	2	41	20000	39
1RB1LC_0LC0RB_1LA0RD_1LC1LC	D	16	2	2	41	20000	33
1RB1LC_0LC0RB_1LA0RD_1LC1RB	D	16	2	2	41	20000	33
1RB1LC_0LC0RB_1LA0RD_1RC---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1LD_0LB---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1LD_0LC---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1LD_0RB---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1LD_0RD0LB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_0RD0LC	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_0RD0RB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_0RD0RC	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_0RD1LA	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_0RD1LB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_0RD1RC	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_1LB---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1LD_1LC---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1LD_1RB---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1LD_1RC0LB	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1LD_1RC0LC	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1LD_1RC0RB	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1LD_1RC0RD	D	7	2	2	32	20000	33
1RB1LC_0LC0RB_1LA1LD_1RC1LB	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1LD_1RC1LC	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1LD_1RC1RB	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1LD_1RD0LB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_1RD0RB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_1RD1LA	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_1RD1LB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1LD_1RD1RB	D	7	2	2	32	20000	33
1RB1LC_0LC0RB_1LA1RD_0LA0LB	D	17	2	2	42	20000	41
1RB1LC_0LC0RB_1LA1RD_0LA1LB	D	17	2	2	42	20000	33
1RB1LC_0LC0RB_1LA1RD_0LB---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1RD_0LD0LB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_0LD0LC	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_0LD0RB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_0LD0RC	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_0LD1LA	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_0LD1LB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_0LD1RC	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_0RB---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1RD_0RC0LB	D	11	2	2	36	20000	48
1RB1LC_0LC0RB_1LA1RD_0RC0LD	D	13	2	2	38	20000	48
1RB1LC_0LC0RB_1LA1RD_0RC1LB	D	11	2	2	36	20000	33
1RB1LC_0LC0RB_1LA1RD_1LA---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1RD_1LB---	D	3	2	2	28	20000	33
1RB1LC_0LC0RB_1LA1RD_1LC0LB	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1RD_1LC0RB	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1RD_1LC1LA	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1RD_1LC1LB	D	5	2	2	30	20000	33
1RB1LC_0LC0RB_1LA1RD_1LC1LD	D	38	2	2	63	20000	41
1RB1LC_0LC0RB_1LA1RD_1LD0LB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_1LD0LC	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_1LD0RB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_1LD1LB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_1LD1LC	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_1LD1RB	D	4	2	2	29	20000	33
1RB1LC_0LC0RB_1LA1RD_1RC0LB	D	7	2	2	32	20000	33
1RB1LC_0LC0RB_1LA1RD_1RC0LD	D	9	2	2	34	20000	33
1RB1LC_0LC0RB_1LA1RD_1RC1LB	D	7	2	2	32	20000	33
1RB1LC_1LC0RD_1LA0LB_1LD0RA	A	1161	2	2	1186	20000	1
1RB1LC_1LC1RD_0RB0LC_1RB0LA	A	8	2	2	33	20000	35
1RB1LC_1RC1LD_0LA0RD_1LD1LB	A	3	4	2	28	20000	43
1RB1LC_1RC1LD_0LB0RC_1LB0LA	A	13	2	2	38	20000	46
1RB1LC_1RC1LD_0LB0RC_1LB0RA	A	5	2	2	30	20000	35
1RB1LC_1RC1LD_0LB0RC_1LB1RA	A	5	2	2	30	20000	35
1RB1LC_1RC1LD_0LD0RC_1LB0LA	A	4	2	2	29	20000	33
1RB1LC_1RC1LD_0LD0RC_1LB1LA	A	4	2	2	29	20000	33
1RB1LD_0LC0RD_---1LA_1LD1LA	C	2	4	2	27	20000	43
1RB1LD_0LC0RD_0LD1RC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_0LC0RD_0RA1LB_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_0LC0RD_0RD1LC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_0LC0RD_0RD1RC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_0LC0RD_1LA0LB_1LD1LA	C	4	4	2	29	20000	70
1RB1LD_0LC0RD_1LA0LC_1LD1LA	C	3	4	2	28	20000	56
1RB1LD_0LC0RD_1LA0RB_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_0LC0RD_1LA0RC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_0LC0RD_1LB1RC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_0LC0RD_1RB1LC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_0LC0RD_1RD1LB_1LD1LA	C	4	4	2	29	20000	50
1RB1LD_0RC0RD_0LC1LA_1LD1LA	C	4	4	2	29	20000	56
1RB1LD_0RC0RD_1LB0LC_1LD1LA	C	5	4	2	30	20000	43
1RB1LD_0RC0RD_1LB1LD_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_0RC0RD_1LB1RD_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_0RC0RD_1LC0RB_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_0RC0RD_1LC1LA_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_0RC0RD_1LC1RA_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_0RC0RD_1LD---_1LD1LA	C	2	4	2	27	20000	43
1RB1LD_0RC0RD_1RD---_1LD1LA	C	2	4	2	27	20000	43
1RB1LD_1LC0RA_1RD1LB_0LC0RD	A	23	2	2	48	20000	46
1RB1LD_1LC0RD_---0RD_1LD1LA	C	2	4	2	27	20000	43
1RB1LD_1LC0RD_---1RB_1LD1LA	C	2	4	2	27	20000	43
1RB1LD_1LC0RD_0LB1RC_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_1LC0RD_0RA0LC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_1LC0RD_0RB0LC_1LD1LA	C	5	4	2	30	20000	43
1RB1LD_1LC0RD_0RB1LC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_1LC0RD_0RD1LB_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_1LC0RD_1LA0RC_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_1LC0RD_1LA1LC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_1LC0RD_1LA1RC_1LD1LA	C	4	4	2	29	20000	43
1RB1LD_1LC0RD_1RA1LC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_1LC0RD_1RB1LB_1LD1LA	C	4	4	2	29	20000	49
1RB1LD_1LC0RD_1RC1LB_1LD1LA	C	5	4	2	30	20000	43
1RB1LD_1LC0RD_1RD0LC_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_1LC1LA_1RD1LB_0LC0RD	A	25	2	2	50	20000	46
1RB1LD_1LC1RA_0RB0LC_---0LB	D	8	2	2	33	20000	35
1RB1LD_1LC1RA_0RB0LC_---0RB	D	8	2	2	33	20000	48
1RB1LD_1LC1RA_0RB0LC_---0RC	D	8	2	2	33	20000	48
1RB1LD_1LC1RA_0RB0LC_---1RC	D	8	2	2	33	20000	35
1RB1LD_1LC1RA_0RB0LC_0LB0RA	D	10	2	2	35	20000	35
1RB1LD_1LC1RA_0RB0LC_0LB0RD	D	10	2	2	35	20000	48
1RB1LD_1LC1RA_0RB0LC_0LC0LD	D	9	2	2	34	20000	35
1RB1LD_1LC1RA_0RB0LC_0LC0RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_0RB0LC_0LC1RD	D	10	2	2	35	20000	35
1RB1LD_1LC1RA_0RB0LC_0RB0RA	D	10	2	2	35	20000	48
1RB1LD_1LC1RA_0RB0LC_0RB0RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_0RB0LC_0RB1RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_0RB0LC_0RC0LD	D	9	2	2	34	20000	35
1RB1LD_1LC1RA_0RB0LC_0RC0RA	D	10	2	2	35	20000	48
1RB1LD_1LC1RA_0RB0LC_0RC0RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_0RB0LC_0RC1RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_0RB0LC_1LC0LD	D	9	2	2	34	20000	35
1RB1LD_1LC1RA_0RB0LC_1LC0RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_0RB0LC_1LC1RD	D	10	2	2	35	20000	35
1RB1LD_1LC1RA_0RB0LC_1RA0LD	D	9	2	2	34	20000	35
1RB1LD_1LC1RA_0RB0LC_1RA0RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_0RB0LC_1RA1RD	D	10	2	2	35	20000	35
1RB1LD_1LC1RA_0RB0LC_1RC0LD	D	9	2	2	34	20000	35
1RB1LD_1LC1RA_0RB0LC_1RC0RA	D	10	2	2	35	20000	35
1RB1LD_1LC1RA_0RB0LC_1RC0RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_0RB0LC_1RC1LD	D	9	2	2	34	20000	35
1RB1LD_1LC1RA_0RB0LC_1RC1RD	D	10	2	2	35	20000	46
1RB1LD_1LC1RA_1RD1LB_0LC0RD	A	23	2	2	48	20000	35
1RB1LD_1RC0LA_1LD1RB_0RB0LD	A	13	2	2	38	20000	33
1RB1LD_1RC0RD_0LB---_1LD1LA	C	2	4	2	27	20000	43
1RB1LD_1RC0RD_0LC0LD_1LD1LA	C	3	4	2	28	20000	56
1RB1LD_1RC0RD_0LC0RD_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_1RC0RD_0LC1LB_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_1RC0RD_1LA---_1LD1LA	C	2	4	2	27	20000	43
1RB1LD_1RC0RD_1LC0RA_1LD1LA	C	3	4	2	28	20000	44
1RB1LD_1RC0RD_1LC1LD_1LD1LA	C	3	4	2	28	20000	43
1RB1LD_1RC0RD_1LC1RD_1LD1LA	C	3	4	2	28	20000	44
1RB1LD_1RC1LD_0LB0RC_1LB0LA	A	13	2	2	38	20000	48
1RB1LD_1RC1LD_0LB0RC_1LB0RA	A	5	2	2	30	20000	35
1RB1LD_1RC1LD_0LD0RC_1LB1LA	A	4	2	2	29	20000	33
1RB1LD_1RC1LD_1LA0RD_1LD1LB	A	3	4	2	28	20000	43
1RB1RA_1LC1RD_0RB0LC_1RB0LA	A	9	2	2	34	20000	35
1RB1RA_1RC1LA_1LD1RB_0RB0LD	A	15	2	2	40	20000	33
1RB1RB_1LA0LC_1RC1RD_1LB1RC	A	2	4	2	27	20000	43
1RB1RB_1LA0RC_1LC1LD_1RB1LC	A	2	4	2	27	20000	43
1RB1RB_1RC0LA_1LD1RB_0RB0LD	A	13	2	2	38	20000	33
1RB1RC_0LA0LD_1LB1RD_1RD1RC	A	2	4	2	27	20000	43
1RB1RC_1LC1RD_0RB0LC_1RB0LA	A	8	2	2	33	20000	46
1RB1RC_1LC1RD_0RB0LC_1RB1LA	A	8	2	2	33	20000	35
1RB1RC_1RC1LD_0LB0RC_1LB0LA	A	13	2	2	38	20000	48
1RB1RC_1RC1LD_0LB0RC_1LB0RA	A	5	2	2	30	20000	35
1RB1RC_1RC1LD_0LD0RC_1LB1LA	A	4	2	2	29	20000	33
1RB1RD_1LC0RA_1RD1LB_0LC0RD	A	23	2	2	48	20000	35
1RB1RD_1LC1LA_1RD1LB_0LC0RD	A	25	2	2	50	20000	35
1RB1RD_1LC1RA_0RB0LC_0LC---	D	8	2	2	33	20000	35
1RB1RD_1LC1RA_0RB0LC_0LD0LB	D	9	2	2	34	20000	35
1RB1RD_1LC1RA_0RB0LC_0LD0LC	D	9	2	2	34	20000	35
1RB1RD_1LC1RA_0RB0LC_0LD0RB	D	9	2	2	34	20000	48
1RB1RD_1LC1RA_0RB0LC_0LD0RC	D	9	2	2	34	20000	46
1RB1RD_1LC1RA_0RB0LC_0LD1RB	D	9	2	2	34	20000	35
1RB1RD_1LC1RA_0RB0LC_0LD1RC	D	9	2	2	34	20000	46
1RB1RD_1LC1RA_0RB0LC_0RB---	D	8	2	2	33	20000	46
1RB1RD_1LC1RA_0RB0LC_0RC---	D	8	2	2	33	20000	46
1RB1RD_1LC1RA_0RB0LC_1LA0LC	D	10	2	2	35	20000	35
1RB1RD_1LC1RA_0RB0LC_1LA0RB	D	10	2	2	35	20000	46
1RB1RD_1LC1RA_0RB0LC_1LA0RC	D	10	2	2	35	20000	46
1RB1RD_1LC1RA_0RB0LC_1LA1LC	D	10	2	2	35	20000	35
1RB1RD_1LC1RA_0RB0LC_1LA1RA	D	10	2	2	35	20000	35
1RB1RD_1LC1RA_0RB0LC_1LA1RC	D	10	2	2	35	20000	46
1RB1RD_1LC1RA_0RB0LC_1LC---	D	8	2	2	33	20000	35
1RB1RD_1LC1RA_0RB0LC_1LD0LB	D	9	2	2	34	20000	35
1RB1RD_1LC1RA_0RB0LC_1LD0LC	D	9	2	2	34	20000	35
1RB1RD_1LC1RA_0RB0LC_1LD0RB	D	9	2	2	34	20000	48
1RB1RD_1LC1RA_0RB0LC_1LD0RC	D	9	2	2	34	20000	48
1RB1RD_1LC1RA_0RB0LC_1LD1LC	D	16	2	2	41	20000	35
1RB1RD_1LC1RA_0RB0LC_1LD1RB	D	9	2	2	34	20000	35
1RB1RD_1LC1RA_0RB0LC_1LD1RC	D	9	2	2	34	20000	35
1RB1RD_1LC1RA_0RB0LC_1RA---	D	8	2	2	33	20000	35
1RB1RD_1LC1RA_0RB0LC_1RC---	D	8	2	2	33	20000	46
1RB1RD_1LC1RD_0RB0LC_1RB0LA	A	8	2	2	33	20000	35
1RB1RD_1RC0LA_1LD1RB_0RB0LD	A	13	2	2	38	20000	39
1RB1RD_1RC1LA_1LD1RB_0RB0LD	A	13	2	2	38	20000	33
1RB1RD_1RC1LD_0LB0RC_1LB0LA	A	13	2	2	38	20000	35
1RB1RD_1RC1LD_0LD0RC_1LB0LA	A	4	2	2	29	20000	33
1RB1RD_1RC1LD_1LA0RD_1LD1LB	A	3	4	2	28	20000	44
