1RB0LA_0RC1RA_0LD0RB_1LD1LB	2	2	40	20000	59
1RB0LA_1LB0RC_1LA1RD_1RC---	2	2	40	32000	43
1RB0LA_1LC---_1LA0RD_0RB1RD	4	2	40	20000	54
1RB0LA_1LC---_1RD0RD_1LA1RC	2	2	40	32000	43
1RB0LA_1LC0LA_1RD0RD_1LB1RC	2	2	40	20000	53
1RB0LA_1LC0RB_1RA1RD_0LC1LD	4	2	40	20000	74
1RB0LA_1LC1LD_1LA0RC_0RB1RD	4	2	40	20000	74
1RB0LB_0RC0LB_1RD---_1LA1RC	2	2	40	32000	41
1RB0LB_1LC0LA_1LB0RD_0RB1RD	2	2	40	20000	45
1RB0LB_1LC0LB_1LA1RD_1RC0RD	2	2	40	20000	48
1RB0LB_1RC0LD_1LA1RB_0RA0LB	2	2	40	20000	48
1RB0LB_1RC1LD_0LA0RC_0LA1LB	2	2	40	20000	48
1RB0LB_1RC1LD_0LA0RC_1LB---	2	2	40	32000	45
1RB0LB_1RC1LD_0LA0RD_1LB0RC	2	2	40	20000	45
1RB0LB_1RC1LD_1RD0RC_1LB1LA	2	2	40	20000	39
1RB0LC_0RC1RA_1LD---_0RA0LD	2	2	40	32000	51
1RB0LC_1LA1RA_0LD0LA_0RD1RA	4	2	40	20000	61
1RB0LC_1LA1RA_0RD0LA_0RD1RA	2	2	40	20000	45
1RB0LC_1LA1RD_0RA0LC_1RB---	2	2	40	32000	51
1RB0LC_1LA1RD_0RD0LC_1RB---	2	2	40	32000	41
1RB0LD_1LB0RC_0RD1RC_1LD0LA	4	2	40	20000	63
1RB0LD_1LB0RC_1LA1RD_1RC0LA	2	2	40	20000	43
1RB0LD_1LC0RB_1RA0LC_0LC1LD	4	2	40	20000	54
1RB0LD_1RC---_1LA1RB_0RA0LD	2	2	40	32000	48
1RB0LD_1RC1LD_1RD0RC_1LB1LA	2	2	40	20000	39
1RB0RA_0LB0LC_1LD---_1RA1LC	2	2	40	32000	39
1RB0RA_0LB0LC_1RA1LD_1LC---	2	2	40	32000	39
1RB0RA_0LC---_1LD0LC_1RA1LC	2	2	40	32000	39
1RB0RA_0LC---_1LD0LD_1RA1LC	2	2	40	32000	39
1RB0RA_1LC1RA_1LD0LC_0RA---	2	2	40	32000	39
1RB0RB_0LC0RB_1LD1RC_1RA1LC	2	2	40	20000	41
1RB0RB_1LC1LD_1LA1RC_0RA0LD	4	2	40	20000	139
1RB0RC_1LC1RA_0RD0LC_1LB0RB	2	2	40	20000	57
1RB0RC_1LC1RA_0RD0LC_1RA---	2	2	40	32000	50
1RB0RC_1LC1RA_1RD0LC_1LD0RB	2	2	40	20000	53
1RB0RC_1RC---_0LD0RA_0LA1LD	2	2	40	32000	41
1RB0RD_0LB0LC_1RA1LD_1LC0RA	2	2	40	20000	39
1RB0RD_1LC---_1RA1LB_0LB0RD	2	2	40	32000	41
1RB0RD_1LC1RA_0RD0LC_1RA---	2	2	40	32000	51
1RB1LA_0LA1RC_0RD0RC_1LD1LB	2	2	40	20000	73
1RB1LA_0LC0RB_1LD1RC_0RA1LC	2	2	40	20000	47
1RB1LB_0LB1RC_0LD0RC_1LA1LD	4	2	40	20000	87
1RB1LB_0RC0LB_1RD1RC_1LA---	4	2	40	20000	50
1RB1LB_1LA0RC_0LD0RB_0LD1LB	2	2	40	20000	58
1RB1LB_1LA0RC_0RD0RB_0LD1LB	4	2	40	20000	63
1RB1LB_1LA1LC_---1RD_0LB0RD	2	2	40	32000	47
1RB1LB_1LC1LD_0RA0LC_0RB1RD	4	2	40	20000	81
1RB1LC_0LA0RB_0LD1LA_1RA---	2	2	40	32000	53
1RB1LC_0LA0RB_0LD1LC_1RA---	4	2	40	20000	63
1RB1LC_0LA0RB_0LD1LD_1RA1LC	2	2	40	20000	53
1RB1LC_0LA0RB_1LD---_1RB1LC	2	2	40	32000	43
1RB1LC_0LA0RB_1RA1RD_0LC1LD	4	2	40	20000	74
1RB1LC_0LA0RB_1RB1LD_1LC---	2	2	40	32000	43
1RB1LC_0LA0RC_1LA0RD_0LA0RC	2	2	40	20000	45
1RB1LC_0LA0RC_1LD0RB_1RB1LC	2	2	40	20000	43
1RB1LC_0LA0RD_0LD1LC_1RD0RB	4	2	40	20000	63
1RB1LC_0LA0RD_1LA---_0LA0RD	2	2	40	32000	45
1RB1LC_0LC0RD_1LA1RC_0LC0RD	2	2	40	20000	41
1RB1LC_0LC1RD_---1LA_0LA0RD	2	2	40	32000	76
1RB1LC_0RC1RB_1LD---_0RA0LD	4	2	40	20000	80
1RB1LC_0RC1RD_0LC1LA_0LA0RD	2	2	40	20000	80
1RB1LC_1LA---_0RD0LC_1RB1RD	4	2	40	20000	50
1RB1LC_1LA0LC_0RD0LB_1RB1RD	2	2	40	20000	41
1RB1LC_1LA0RD_1LA---_0LB0RD	2	2	40	32000	51
1RB1LC_1LA0RD_1LA---_0LC0RD	2	2	40	32000	41
1RB1LC_1RC0LB_1LA1RD_1LB0RD	2	2	40	20000	51
1RB1LD_0LB0RC_0LD0RC_1LA---	2	2	40	32000	41
1RB1LD_0LB1RC_0LA0RC_1LA1LB	2	2	40	20000	89
1RB1LD_0LC0RB_0LA1RD_1LA---	2	2	40	32000	49
1RB1LD_0LC0RB_0RA0LD_1LA---	2	2	40	32000	46
1RB1LD_0LC0RB_1LA0LB_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA0LC_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA0LD_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA0RB_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA0RC_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA0RD_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA1LA_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA1LB_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA1RC_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LA1RD_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LD0LB_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LD0LC_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LD0RB_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LD0RC_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LD1LB_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LD1LD_1LA---	2	2	40	32000	39
1RB1LD_0LC0RB_1LD1RC_1LA1LC	2	2	40	20000	39
1RB1LD_0LC0RB_1LD1RD_1LA1LC	2	2	40	20000	43
1RB1LD_0LC0RB_1RB1LA_1LA---	2	2	40	32000	43
1RB1LD_0LC0RB_1RB1LD_1LA---	2	2	40	32000	43
1RB1LD_0LC0RC_0LD0RC_1LA---	2	2	40	32000	41
1RB1LD_0LC0RD_1LD0LB_1LA0RB	2	2	40	20000	39
1RB1LD_0LC0RD_1LD0LC_1LA0RB	2	2	40	20000	39
1RB1LD_0LC0RD_1LD0RB_1LA0RB	2	2	40	20000	39
1RB1LD_0LC0RD_1LD0RC_1LA0RB	2	2	40	20000	39
1RB1LD_0LC0RD_1LD1LB_1LA0RB	2	2	40	20000	39
1RB1LD_0LC0RD_1LD1LD_1LA0RB	2	2	40	20000	39
1RB1LD_0LC0RD_1RB1LD_1LA0RB	2	2	40	20000	43
1RB1LD_0RC0RC_0LD0RC_1LA---	2	2	40	32000	41
1RB1LD_1LB0RC_0LD0RC_1LA---	2	2	40	32000	41
1RB1LD_1LB1RC_0LD0RC_1LA1LB	2	2	40	20000	81
1RB1LD_1LC0RB_0RC0LD_1LA---	2	2	40	32000	43
1RB1LD_1LC0RC_0LD0RC_1LA---	2	2	40	32000	41
1RB1LD_1LC1RD_1LA1LC_0LB0RD	2	2	40	20000	203
1RB1LD_1RC---_0LD0RC_0LA1LA	2	2	40	32000	41
1RB1LD_1RC0RB_0LC0LA_1LA---	2	2	40	32000	39
1RB1LD_1RC0RB_0LC0LD_1LA1RD	2	2	40	20000	39
1RB1LD_1RC0RB_0LD---_1LA0LA	2	2	40	32000	39
1RB1LD_1RC0RB_0LD---_1LA0LD	2	2	40	32000	39
1RB1LD_1RC0RC_0LD0RC_1LA0LB	2	2	40	20000	41
1RB1LD_1RC0RD_0LC0LA_1LA0RB	2	2	40	20000	39
1RB1LD_1RC1RA_0LA---_0RA0LD	2	2	40	32000	48
1RB1LD_1RC1RB_1LA---_0RA0LD	4	2	40	20000	58
1RB1RA_0RC---_1LC1LD_0RA0LD	4	2	40	20000	55
1RB1RA_1LB1LC_0RA0LD_---0LC	2	2	40	32000	41
1RB1RA_1LC---_---1LD_0RA0LD	4	2	40	20000	50
1RB1RA_1LC---_0RA0LD_0RB0LC	2	2	40	32000	78
1RB1RA_1LC0LD_---1LD_0RA0LB	2	2	40	32000	41
